ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENMO10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRMO10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCARN,UNFAIRBLUNT,WHNCLINC,WHTEVANG,XTEAPARTYID,BLUNTTOOLONG,CARNTOOCLOSE,PRINCIPLES,TAXCUTS10,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
888604.0,Missouri,112.0,Call 2,Complete,Election day exit poll,1.03723311424255,Roy Blunt,Male,White,50-59,Something else,Conservative,"Under $30,000",High school graduate,No,,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Other christian,Hurt the economy,,,,Seriously off on the wrong track,,,Didn't vote,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Yes,All others,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale,65737.0
892564.0,Missouri,28.0,Call 2,Complete,Election day exit poll,1.03723311424255,Roy Blunt,Male,White,40-44,Something else,Liberal,"Under $30,000",No high school diploma,No,No,No,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Has the right experience,None,Made no difference,,,,Seriously off on the wrong track,,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,None,None,,,,,,,Yes,All others,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Very downscale,63857.0
870228.0,Missouri,8.0,Call 1,Complete,Election day exit poll,0.883240282535553,Did not vote,Male,White,40-44,Something else,,,High school graduate,No,,,Omit,Omit,Omit,Worse,Omit,Omit,,,,,,,,Omit,,,,,Omit,,,Omit,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Omit,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Omit,Omit,,,,Omit,Omit,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,5.0,Midwest,Version 2,Town,Rural,Rural,Very downscale,63703.0
890169.0,Missouri,81.0,Call 2,Complete,Election day exit poll,0.861383259296417,Robin Carnahan,Female,White,60-64,Democrat,Moderate,,High school graduate,No,,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Robin Carnahan did,Roy Blunt did,,,,Yes,Too often,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale,63134.0
892360.0,Missouri,28.0,Call 2,Complete,Election day exit poll,0.786446809768677,Did not vote,Male,Hispanic,30-39,Something else,Liberal,,No high school diploma,Yes,,,Omit,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Neither of them,,Didn't vote,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,,Robin Carnahan did not,Roy Blunt did not,,,,Yes,Omit,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
892136.0,Missouri,28.0,Call 2,Complete,Election day exit poll,1.17089033126831,Did not vote,Male,White,18-24,Something else,Moderate,,High school graduate,No,,,Omit,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Neither of them,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Robin Carnahan did not,Roy Blunt did not,,,,Yes,Too often,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
910835.0,Missouri,28.0,Call 3,Complete,Election day exit poll,0.905678749084473,Did not vote,Female,White,60-64,Something else,Liberal,,High school graduate,No,,,Omit,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,,,In favor of the Tea Party movement,,,Neither of them,,Didn't vote,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,Robin Carnahan did not,Roy Blunt did not,,,,Yes,Omit,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
888882.0,Missouri,112.0,Call 2,Complete,Election day exit poll,0.774892926216125,Robin Carnahan,Female,White,45-49,Democrat,Moderate,,High school graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Only Roy Blunt,,Didn't vote,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Robin Carnahan did not,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,65737.0
892224.0,Missouri,28.0,Call 2,Complete,Election day exit poll,1.17089033126831,Did not vote,Male,White,25-29,Something else,Liberal,,High school graduate,No,,,Omit,Favorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,,,Spending to create jobs,,,,,In favor of the Tea Party movement,,,Neither of them,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Robin Carnahan did not,Roy Blunt did not,,,,Yes,About the right amount,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
910290.0,Missouri,44.0,Call 3,Complete,Election day exit poll,1.76437413692474,Robin Carnahan,Male,Black,25-29,Democrat,Moderate,,No high school diploma,No,,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Only Roy Blunt,,Didn't vote,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,Robin Carnahan did not,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale,64129.0
870548.0,Missouri,103.0,Call 1,Complete,Election day exit poll,0.867301344871521,Robin Carnahan,Male,Black,18-24,Democrat,Moderate,,High school graduate,No,,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,,,In favor of the Tea Party movement,,,Only Roy Blunt,,Didn't vote,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,Robin Carnahan did not,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very downscale,63147.0
870541.0,Missouri,94.0,Call 1,Complete,Election day exit poll,0.664873600006104,Robin Carnahan,Male,White,50-59,Independent,Moderate,,College graduate,No,,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,Angry,,,,,,,,Spending to create jobs,,,,,Against the Tea Party movement,,,Only Roy Blunt,,Didn't vote,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Robin Carnahan did not,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0
889576.0,Missouri,81.0,Call 2,Complete,Election day exit poll,0.969822764396667,Robin Carnahan,Male,Black,65 or over,Democrat,Moderate,,No high school diploma,No,,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,Robin Carnahan did,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale,63134.0
873307.0,Missouri,28.0,Call 1,Complete,Election day exit poll,1.1325615644455,Roy Blunt,Female,,65 or over,Republican,Moderate,,High school graduate,No,,,I dislike the other candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,,,The Tea Party movement was not a factor,,,Neither of them,,Didn't vote,,,65+,60+,45+,60+,65+,,No college degree,High school graduate or less,,,,,,,,Positive,,,,Republican,Republican Women,,Moderate/Liberal Republicans,,,,,,,,Robin Carnahan did not,Roy Blunt did not,,,,No,Too often,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
872833.0,Missouri,28.0,Call 1,Complete,Election day exit poll,1.13582766056061,Roy Blunt,Male,Black,40-44,Republican,Conservative,,No high school diploma,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Omit,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,,,Against the Tea Party movement,,,Only Roy Blunt,,Didn't vote,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Black,,,,,,,Robin Carnahan did not,Roy Blunt did,,,,No,About the right amount,,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,63857.0
871154.0,Missouri,84.0,Call 1,Complete,Election day exit poll,0.629187285900116,Robin Carnahan,Female,White,30-39,Independent,Moderate,,College graduate,No,,,Omit,Omit,Omit,Better,Omit,"Dissatisfied, but not angry",,,,,,,,Reducing the budget deficit,,,,,Omit,,,Omit,,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,Omit,Omit,,,,Omit,Omit,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63126.0
890046.0,Missouri,70.0,Call 2,Complete,Election day exit poll,1.2288076877594,Robin Carnahan,Female,White,60-64,Democrat,Moderate,,High school graduate,No,,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Reducing the budget deficit,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Robin Carnahan did,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,9.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,65270.0
870559.0,Missouri,112.0,Call 1,Complete,Election day exit poll,1.15368843078613,Robin Carnahan,Female,White,18-24,Democrat,Liberal,,High school graduate,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Reducing the budget deficit,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,Robin Carnahan did,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,65737.0
909607.0,Missouri,97.0,Call 3,Complete,Election day exit poll,0.970173895359039,Roy Blunt,Female,White,50-59,Democrat,Conservative,,Postgraduate study,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Reducing the budget deficit,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Robin Carnahan did,Roy Blunt did,,,,No,Too often,,,State questionnaire,Suburbs,Suburbs,3.0,1.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63129.0
889286.0,Missouri,87.0,Call 2,Complete,Election day exit poll,0.939666509628296,Roy Blunt,Male,Asian,45-49,Independent,Moderate,,College graduate,No,,,I like my candidate but with reservations,Favorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Reducing the budget deficit,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Asian,,,,,,,Robin Carnahan did,Roy Blunt did,,,,No,Not often enough,,,State questionnaire,Suburbs,Suburbs,3.0,1.0,Midwest,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,63117.0
869704.0,Missouri,8.0,Call 1,Complete,Election day exit poll,0.894769370555878,Robin Carnahan,Male,White,40-44,Democrat,Moderate,,High school graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Cutting taxes,,,,,Against the Tea Party movement,,,Both of them,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Robin Carnahan did,Roy Blunt did,,,,Yes,About the right amount,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,5.0,Midwest,Version 2,Town,Rural,Rural,Very downscale,63703.0
869426.0,Missouri,100.0,Call 1,Complete,Election day exit poll,0.666452646255493,Robin Carnahan,Male,Black,18-24,Democrat,Moderate,,Some college/assoc. degree,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Cutting taxes,,,,,The Tea Party movement was not a factor,,,Both of them,,Didn't vote,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,Robin Carnahan did,Roy Blunt did,,,,No,Not often enough,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale,63137.0
