ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIN10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,ABORTION,ABORT2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
868722.0,Indiana,30.0,Call 1,Complete,Election day exit poll,0.972951591014862,Brad Ellsworth,Male,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,46991.0
868459.0,Indiana,30.0,Call 1,Complete,Election day exit poll,0.972951591014862,Brad Ellsworth,Male,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,Better,,Angry,,,The economy,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,46991.0
881363.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.666788280010223,Brad Ellsworth,Male,Black,18-24,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
882706.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.0517805814743,Brad Ellsworth,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
867884.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.03044760227203,Brad Ellsworth,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
882434.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.04407691955566,Brad Ellsworth,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
882391.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
867790.0,Indiana,3.0,Call 1,Complete,Election day exit poll,1.26447212696075,Brad Ellsworth,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,46818.0
882353.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,40-44,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
867767.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,50-59,Democrat,Conservative,"Under $30,000",High school graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
882266.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.05903947353363,Brad Ellsworth,Male,White,25-29,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
867656.0,Indiana,8.0,Call 1,Complete,Election day exit poll,0.915072619915009,Brad Ellsworth,Male,White,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,46052.0
881554.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
866733.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,40-44,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
866631.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.458164840936661,Brad Ellsworth,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Yes,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
881206.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,45-49,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,Better,,Omit,,,The economy,,,,,,,,,,,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Omit,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
881159.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,30-39,Democrat,Conservative,"Under $30,000",High school graduate,,,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
885958.0,Indiana,61.0,Call 2,Complete,Election day exit poll,1.58208918571472,Brad Ellsworth,Male,Black,30-39,Democrat,Liberal,"$50,000-$74,999",High school graduate,,,,,,Better,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,No,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,46410.0
900085.0,Indiana,30.0,Call 3,Complete,Election day exit poll,0.972951591014862,Brad Ellsworth,Male,White,65 or over,Democrat,,"Under $30,000",Some college/assoc. degree,,,,,,About the same,,Omit,,,The economy,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Omit,The economy,,,Democrat,Democratic Men,White Democrats,,White,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,46991.0
900018.0,Indiana,8.0,Call 3,Complete,Election day exit poll,0.896512448787689,Brad Ellsworth,Male,Other,40-44,Independent,Liberal,"$100,000-$199,999",College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,,No,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,46052.0
884853.0,Indiana,30.0,Call 2,Complete,Election day exit poll,0.972951591014862,Brad Ellsworth,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,46991.0
865255.0,Indiana,50004.0,,Complete,Telephone survey,0.0,Brad Ellsworth,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,Illegal immigration,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,47665.0
866707.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.451874047517776,Brad Ellsworth,Female,,30-39,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,Illegal immigration,,,,,,,,,,,,,30-44,30-59,18-44,30-44,30-39,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,,Positive,Something else,,,Democrat,Democratic Women,,Moderate/Conservative Democrats,,,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,46224.0
900198.0,Indiana,30.0,Call 3,Complete,Election day exit poll,0.953217446804047,Brad Ellsworth,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,About the same,,Enthusiastic,,,Illegal immigration,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,Something else,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,46991.0
899728.0,Indiana,8.0,Call 3,Complete,Election day exit poll,0.896512448787689,Brad Ellsworth,Male,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,About the same,,"Dissatisfied, but not angry",,,Illegal immigration,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,46052.0
883270.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.04407691955566,Brad Ellsworth,Female,White,65 or over,Democrat,Moderate,,,No,,,Favorable,Unfavorable,,,,,,,Omit,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,All others,,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 4,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0
898636.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,Favorable,Favorable,,,,,,,Yes,,,,,,,,,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,No,All others,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Downscale,46224.0
