ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,ABORTION,MURRAYTOOCLOSE,ROSSIINTOUCH,ABORT2,FORECLOSE2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
858480.0,Washington,,,Complete,Telephone survey,2.41000008583069,Dino Rossi,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,Not very worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Can bring needed change,The Republican Party,Strongly support,Yes,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in most cases,Not often enough,Yes,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,4.0,West,Version 1,Town,Rural,Rural,Downscale,99362.0
865470.0,Washington,,,Complete,Telephone survey,1.16999995708466,Patty Murray,Female,White,65 or over,Democrat,Moderate,,College graduate,,,,,About the same,,,Omit,,,Health care,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Omit,Something else,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,4.0,West,Version 2,Low Density Rural,Rural,Rural,Downscale,99163.0
865465.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",High school graduate,,,,,About the same,,,Angry,,,Health care,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,No,,,,,,,National questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,98547.0
865462.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,,,,,About the same,,,"Dissatisfied, but not angry",,,Health care,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Yes,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,98926.0
865461.0,Washington,,,Complete,Telephone survey,1.16999995708466,Patty Murray,Male,White,65 or over,Democrat,Moderate,"$100,000-$199,999",College graduate,,,,,Better,,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,No,,,,,,,National questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Downscale,98528.0
865458.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,65 or over,Republican,Moderate,"Under $30,000",High school graduate,,,,,About the same,,,"Dissatisfied, but not angry",,,Health care,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Yes,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,2.0,West,Version 2,Town,Rural,Rural,Upscale,98277.0
865457.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,65 or over,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,,,,,About the same,,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,No,,,,,,,National questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,98376.0
865452.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Postgraduate study,,,,,About the same,,,Angry,,,The economy,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,No,,,,,,,National questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,99349.0
865447.0,Washington,,,Complete,Telephone survey,1.16999995708466,Patty Murray,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,,,,,About the same,,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,No,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale,98520.0
865442.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",Postgraduate study,,,,,Worse,,,Angry,,,The economy,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,No,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 2,Suburb,Rural,Rural,Downscale,98632.0
858441.0,Washington,,,Complete,Telephone survey,0.850000023841858,Patty Murray,Male,White,65 or over,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,Enthusiastic,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Reducing the budget deficit,Has the right experience,The Democratic Party,Somewhat oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Illegal in most cases,About the right amount,No,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,West,Version 1,Suburb,Rural,Rural,Downscale,98310.0
858437.0,Washington,,,Complete,Telephone survey,2.41000008583069,Dino Rossi,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Favorable,Better,Not at all worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Somewhat worried,Strongly disapprove,Spending to create jobs,Can bring needed change,The Republican Party,Neutral,Yes,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale,99403.0
858432.0,Washington,,,Complete,Telephone survey,0.109999999403954,Patty Murray,Male,White,65 or over,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,Yes,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Town,Rural,Rural,Downscale,98362.0
858430.0,Washington,,,Complete,Telephone survey,2.63000011444092,Dino Rossi,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,I dislike the other candidate,Unfavorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Not too worried,Somewhat disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Somewhat support,No,Other,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Not worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Omit,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,98363.0
858424.0,Washington,,,Complete,Telephone survey,0.150000005960464,Patty Murray,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,I strongly favor my candidate,Favorable,Omit,About the same,Not at all worried,To express support for Barack Obama,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,Health care,Not too worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Neutral,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,98548.0
858423.0,Washington,,,Complete,Telephone survey,3.52999997138977,Patty Murray,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,98363.0
858411.0,Washington,,,Complete,Telephone survey,0.180000007152557,Patty Murray,Male,White,65 or over,Democrat,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The war in Afghanistan,Not at all worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,Yes,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,West,Version 1,Suburb,Rural,Rural,Downscale,98312.0
858399.0,Washington,,,Complete,Telephone survey,0.790000021457672,Patty Murray,Female,White,60-64,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,I dislike the other candidate,Favorable,Unfavorable,About the same,Not very worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Is not too extreme,The Republican Party,Neutral,Yes,Didn't vote,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,Too often,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,99109.0
