ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENOR10,GOVOR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,DUDHONEST,KITZHONEST,HONEST10OR,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
858259.0,Oregon,,,Complete,Telephone survey,1.21000003814697,Ron Wyden,John Kitzhaber,Female,White,65 or over,,Conservative,,,No,Omit,Omit,Omit,Omit,Omit,Omit,Repeal it,Omit,Very worried,Somewhat disapprove,Omit,Somewhat support,Omit,No,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,Omit,Omit,Worried,Disapprove,,,,,White,Support,,,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,3.0,1.0,West,Version 1,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,97030.0
858258.0,Oregon,,,Complete,Telephone survey,3.08999991416931,Jim Huffman,Chris Dudley,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Cutting taxes,Strongly support,Seriously off on the wrong track,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Yes,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,97380.0
858257.0,Oregon,,,Complete,Telephone survey,1.05999994277954,Jim Huffman,Chris Dudley,Female,White,65 or over,Republican,Moderate,"$200,000 or more",Some college/assoc. degree,No,Unfavorable,Omit,About the same,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Support,No,Tea Party supporters,Yes,Omit,Omit,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,97017.0
858256.0,Oregon,,,Complete,Telephone survey,0.949999988079071,Ron Wyden,Did not vote,Male,White,65 or over,Democrat,Moderate,"Under $30,000",No high school diploma,No,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Leave it as is,The war in Afghanistan,Very worried,Somewhat disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Support,Yes,Tea Party supporters,No,No,Neither of them are,State questionnaire,Suburbs,Suburbs,4.0,3.0,West,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,97487.0
858255.0,Oregon,,,Complete,Telephone survey,0.819999992847443,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Very worried,Strongly approve,Reducing the budget deficit,Strongly oppose,Seriously off on the wrong track,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale,97301.0
858254.0,Oregon,,,Complete,Telephone survey,0.699999988079071,Ron Wyden,John Kitzhaber,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Reducing the budget deficit,Neutral,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,No,Yes,Only Kitzhaber is,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale,97302.0
858253.0,Oregon,,,Complete,Telephone survey,0.819999992847443,Jim Huffman,Chris Dudley,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Repeal it,Illegal immigration,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97007.0
858252.0,Oregon,,,Complete,Telephone survey,0.899999976158142,Ron Wyden,,Female,White,65 or over,Independent,Liberal,"$50,000-$74,999",College graduate,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Omit,Omit,The economy,Somewhat worried,Strongly approve,Omit,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,5.0,2.0,West,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,97034.0
858251.0,Oregon,,,Complete,Telephone survey,0.100000001490116,Ron Wyden,John Kitzhaber,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Somewhat worried,Strongly approve,Reducing the budget deficit,Neutral,Generally going in the right direction,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Neutral,,Non-Tea Party supporters and Democrats,Omit,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale,97471.0
858250.0,Oregon,,,Complete,Telephone survey,0.920000016689301,Ron Wyden,John Kitzhaber,Male,White,65 or over,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Leave it as is,Omit,Somewhat worried,Somewhat approve,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Omit,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,No,Yes,Only Kitzhaber is,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,97469.0
858249.0,Oregon,,,Complete,Telephone survey,0.689999997615814,Jim Huffman,Chris Dudley,Female,White,60-64,Republican,Conservative,,,No,Omit,Favorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Omit,The war in Afghanistan,Not too worried,Somewhat approve,Spending to create jobs,Omit,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,,,,,,,,,Positive,Something else,Not worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Omit,,,Omit,Omit,Omit,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale,97219.0
858248.0,Oregon,,,Complete,Telephone survey,0.0,Ron Wyden,Chris Dudley,Female,White,50-59,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Not too worried,Strongly disapprove,Reducing the budget deficit,Neutral,Seriously off on the wrong track,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Not worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,Yes,Non-Tea Party supporters and Republicans,Yes,No,Only Dudley is,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale,97058.0
858247.0,Oregon,,,Complete,Telephone survey,0.140000000596046,Ron Wyden,John Kitzhaber,Female,White,65 or over,Independent,,,High school graduate,No,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Cutting taxes,Neutral,Seriously off on the wrong track,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,Non-Tea Party supporters and Independents/Something else,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,5.0,3.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,97071.0
858246.0,Oregon,,,Complete,Telephone survey,0.259999990463257,Ron Wyden,John Kitzhaber,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Repeal it,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,Yes,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,3.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97080.0
858245.0,Oregon,,,Complete,Telephone survey,2.26999998092651,Jim Huffman,Other,Male,Other,45-49,Something else,Moderate,"$50,000-$74,999",College graduate,No,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Not at all worried,Strongly disapprove,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Other,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,Something else,Not worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Oppose,No,Non-Tea Party supporters and Independents/Something else,No,No,Neither of them are,State questionnaire,Suburbs,Suburbs,1.0,3.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97132.0
858244.0,Oregon,,,Complete,Telephone survey,0.129999995231628,Ron Wyden,John Kitzhaber,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,Government should do more to solve problems,Expand it,Omit,Very worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Omit,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale,97301.0
858243.0,Oregon,,,Complete,Telephone survey,1.54999995231628,Ron Wyden,John Kitzhaber,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Somewhat oppose,Generally going in the right direction,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale,97301.0
858242.0,Oregon,,,Complete,Telephone survey,1.92999994754791,Jim Huffman,Chris Dudley,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",College graduate,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,5.0,3.0,West,Version 1,Suburb,70s Suburbs,Urban Perimeter,Downscale,97303.0
