ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNY10,SEN2NY10,GOVNY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,HONEST10NY,HONESTCUOMO,HONESTPALA,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
894919.0, New York,101.0,Call 2,Complete,Election day exit poll,0.61056113243103,,,Carl Paladino,Male,Black,65 or over,Republican,Moderate,"$75,000-$99,999",High school graduate,,No,,,,,,No,,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,Black,,,No,,,,,National questionnaire,,Suburbs,Suburbs,3.0,2.0,East,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11730.0
896156.0, New York,23.0,Call 2,Complete,Election day exit poll,0.814424335956573,Charles Schumer,Kirsten Gillibrand,Carl Paladino,Female,White,50-59,Republican,Liberal,"$75,000-$99,999",High school graduate,,No,,,,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,No,,,,,National questionnaire,,Suburbs,Suburbs,27.0,4.0,East,Version 4,Suburb,70s Suburbs,Urban Perimeter,Very upscale,14127.0
871804.0, New York,101.0,Call 1,Complete,Election day exit poll,0.47719544172287,,Joseph DioGuardi,Carl Paladino,Female,White,65 or over,Republican,Moderate,,High school graduate,,,,,,,Somewhat support,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,Tea Party supporters,,,,National questionnaire,,Suburbs,Suburbs,3.0,2.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11730.0
868518.0, New York,56.0,Call 1,Complete,Election day exit poll,0.965796411037445,Jay Townsend,Joseph DioGuardi,Carl Paladino,Male,White,65 or over,Republican,Conservative,,High school graduate,,,,,,,Strongly support,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,Tea Party supporters,,,,National questionnaire,,Suburbs,Suburbs,4.0,2.0,East,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0
870954.0, New York,28.0,Call 1,Not complete,Election day exit poll,1.58929026126862,Jay Townsend,Joseph DioGuardi,Carl Paladino,Male,White,50-59,,,,College graduate,,No,Government is doing too many things better left to businesses and individuals,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,,,,,,,,White,,,,,,,,State questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale,13601.0
871463.0, New York,101.0,Call 1,Complete,Election day exit poll,0.484975129365921,Other,Other,Carl Paladino,Female,White,65 or over,Something else,Conservative,,Some college/assoc. degree,,,,,,,Neutral,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,,Suburbs,Suburbs,3.0,2.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11730.0
911845.0, New York,51.0,Call 3,Complete,Election day exit poll,0.713001132011414,Jay Townsend,,,Male,White,50-59,Something else,,"$50,000-$74,999",Some college/assoc. degree,,Yes,Omit,Omit,Very worried,Strongly disapprove,Omit,No,Omit,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Omit,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Omit,No,,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale,14611.0
870207.0, New York,1.0,Call 1,Complete,Election day exit poll,1.49444806575775,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Democrat,Moderate,"Under $30,000",Postgraduate study,,No,Omit,Omit,Not too worried,Strongly approve,Strongly oppose,No,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Omit,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,12211.0
914530.0, New York,1.0,Call 3,Complete,Election day exit poll,1.63405883312225,Jay Townsend,Joseph DioGuardi,Carl Paladino,,,,Independent,Conservative,,College graduate,,,Government should do more to solve problems,Omit,Omit,Omit,Omit,Yes,Omit,,,,,,,,,College graduate,More than High school graduate,,,,,,,,Omit,Omit,Omit,Independent/Something else,,,Independents/Something else,,,Omit,,,Only Carl Paladino,Andrew Cuomo is not,Carl Paladino is,State questionnaire,,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,12211.0
916583.0, New York,91.0,Call 3,Complete,Election day exit poll,0.786410272121429,Jay Townsend,Joseph DioGuardi,Other,Female,White,40-44,Democrat,,"$200,000 or more",Postgraduate study,,,Omit,Omit,Very worried,Omit,Somewhat oppose,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Omit,Worried,Omit,Democrat,Democratic Women,White Democrats,,White,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,,Suburbs,Suburbs,20.0,5.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,12065.0
912386.0, New York,51.0,Call 3,Complete,Election day exit poll,0.767330527305603,Charles Schumer,,Andrew Cuomo,Male,Black,45-49,Democrat,Liberal,"$75,000-$99,999",College graduate,,No,Government should do more to solve problems,The economy,Very worried,Strongly approve,Strongly oppose,Yes,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale,14611.0
871570.0, New York,28.0,Call 1,Complete,Election day exit poll,0.537672996520996,Charles Schumer,,Andrew Cuomo,Female,White,,Republican,,,High school graduate,,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Somewhat oppose,,Obama,Non black female,White women,,,,,,,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,,White,Do not have children,Oppose,,Non-Tea Party supporters and Republicans,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale,13601.0
915107.0, New York,59.0,Call 3,Complete,Election day exit poll,0.93476790189743,,Kirsten Gillibrand,Andrew Cuomo,Male,Black,25-29,Democrat,Conservative,"$200,000 or more",Some college/assoc. degree,,,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Strongly oppose,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,,Suburbs,Suburbs,4.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11590.0
915106.0, New York,59.0,Call 3,Complete,Election day exit poll,0.93476790189743,,Kirsten Gillibrand,Andrew Cuomo,Male,Black,25-29,Democrat,Conservative,"$200,000 or more",Some college/assoc. degree,,,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Strongly oppose,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,,Suburbs,Suburbs,4.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11590.0
913498.0, New York,55.0,Call 3,Complete,Election day exit poll,0.806139886379242,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,,,,The economy,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,No,,,,,National questionnaire,,Suburbs,Suburbs,21.0,5.0,East,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,13317.0
894038.0, New York,49.0,Call 2,Complete,Election day exit poll,1.15589606761932,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,,,,The economy,,,,,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 2,High Density Urban,Urban,Urban Core,Downscale,14609.0
913037.0, New York,56.0,Call 3,Complete,Election day exit poll,0.820698797702789,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,,,,The economy,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,No,,,,,National questionnaire,,Suburbs,Suburbs,4.0,2.0,East,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0
893492.0, New York,76.0,Call 2,Complete,Election day exit poll,0.821179568767548,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,50-59,Democrat,Moderate,"Under $30,000",,,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Strongly approve,Strongly support,Yes,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,,,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,,Tea Party supporters,Only Carl Paladino,Andrew Cuomo is not,Carl Paladino is,State questionnaire,,"Cities over 500,000","Cities over 50,000",5.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale,11358.0
868913.0, New York,61.0,Call 1,Complete,Election day exit poll,0.82565039396286,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,,Independent,Moderate,"$100,000-$199,999",Postgraduate study,,Yes,Government should do more to solve problems,The economy,Not too worried,Strongly approve,Strongly oppose,No,Obama,Non black male,White men,,,,,,,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Independents/Something else,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11735.0
868867.0, New York,16.0,Call 1,Complete,Election day exit poll,1.17857301235199,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,65 or over,Something else,Conservative,"$30,000-$49,999",Some college/assoc. degree,,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly approve,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,14063.0
893140.0, New York,56.0,Call 2,Complete,Election day exit poll,1.15407168865204,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Hispanic,18-24,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,,,Government should do more to solve problems,The economy,Very worried,Somewhat approve,Strongly oppose,,Obama,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,,Suburbs,Suburbs,4.0,2.0,East,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0
868766.0, New York,55.0,Call 1,Complete,Election day exit poll,0.913426458835602,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,,,,The economy,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,Yes,,,,,National questionnaire,,Suburbs,Suburbs,21.0,5.0,East,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,13317.0
894694.0, New York,85.0,Call 2,Complete,Election day exit poll,0.570613503456116,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Other,40-44,Independent,Liberal,"$30,000-$49,999",High school graduate,,,,The economy,,,,,,Non black female,All other races,30-44,30-59,18-44,30-44,40-49,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,,,Independent/Something else,Independent Women,All others,Independents/Something else,Other,,,No,,,,,National questionnaire,,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale,10301.0
893513.0, New York,53.0,Call 2,Complete,Election day exit poll,0.890423893928528,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,65 or over,Independent,Moderate,"$75,000-$99,999",Postgraduate study,,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat approve,Neutral,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,,Suburbs,Suburbs,29.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,14526.0
