ID,PRSME20,SENME20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVCOLLINS,FAVGIDEON,FAVPRES20,FAVSENME20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,SUPPORTRCV,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD,ZIPCODE
120618.0,Jo Jorgensen,Susan Collins,4.0043820524,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Collins,,,Against his opponent,2.0,Joe Biden,Omit,,No,No,Not so good,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,By mail,4008.0
120619.0,Joe Biden,Sara Gideon,0.71303173881,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4009.0
120620.0,Joe Biden,Sara Gideon,0.64179452897,65+,60+,75 or older,45+,60+,65+,,,,Complete,,1.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,2.0,Joe Biden,Joe Biden,,,No,Not so good,Not so good or poor,No,,Independent/Something else,,,Independent women,Independent,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,East,Female,,Suburbs,Suburbs,Maine,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4009.0
120621.0,Joe Biden,Susan Collins,2.21909368589,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Unfavorable,,Only Collins,,,Against his opponent,2.0,Joe Biden,Donald Trump,,No,No,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4009.0
120622.0,Joe Biden,Sara Gideon,5.3423746968,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Gideon,,,Omit,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4011.0
120623.0,Joe Biden,Sara Gideon,1.12328405186,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4032.0
120624.0,Joe Biden,Sara Gideon,11.76492296666,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,2.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Gideon,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4041.0
120625.0,Joe Biden,Sara Gideon,0.84099235685,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Gideon,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4041.0
120626.0,Joe Biden,Sara Gideon,5.68114882268,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,1.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Favorable,,Both,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4042.0
120627.0,Joe Biden,Sara Gideon,0.96655369824,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4043.0
120628.0,Howie Hawkins,Lisa Savage,3.20821359991,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Omit,,Omit,,,For your candidate,2.0,Joe Biden,Omit,,No,No,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4047.0
120629.0,Donald Trump,Susan Collins,1.91779638752,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,1.0,,Very well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Unfavorable,,Only Collins,,,Omit,2.0,Donald Trump,Donald Trump,,No,No,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Not a problem at all,A minor problem or not a problem at all,East,Female,All other races,Suburbs,Suburbs,Maine,Other,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail,4048.0
120630.0,Joe Biden,Sara Gideon,1.46559060419,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4048.0
120631.0,Joe Biden,Sara Gideon,1.12732247373,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,4.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4068.0
120632.0,Joe Biden,Lisa Savage,2.72640898403,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Unfavorable,,Neither,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4071.0
120633.0,Joe Biden,Sara Gideon,0.59500734048,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Gideon,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4072.0
120634.0,Joe Biden,Susan Collins,1.89606425931,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Favorable,,Both,,,Against his opponent,2.0,Joe Biden,Omit,,No,No,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,4072.0
120635.0,Donald Trump,Susan Collins,6.35322605856,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Unfavorable,,Only Collins,,,Omit,2.0,Omit,Omit,,No,No,Good,Excellent or good,Yes,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,By mail,4073.0
