ID,WEIGHT,PRSSC20,SENSC20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAVBIDEN2,FAVGRAHAM,FAVHARRISON,FAVPRES20,FAVSENSC20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC,WHTEVANG,ZIPCODE
76686.0,0.49775253916,Joe Biden,Jaime Harrison,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,5.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,About the same,,3.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The economy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,Version 1,,By mail,No,,29150.0
76687.0,1.03287404037,Joe Biden,Jaime Harrison,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,,6.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,Worse today,,5.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care policy,No,,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,,,South,Female,All other races,Suburbs,Suburbs,South Carolina,Other,Telephone survey,Omit,Omit,No,Before that,Before that,Before that,,,Version 1,,By mail,No,,29448.0
76688.0,0.49767317012,Joe Biden,Jaime Harrison,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,About the same,,5.0,,,,,,,,Omit,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Cares about people like me,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,South Carolina,White suburban women,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,By mail,No,,29458.0
76689.0,0.94542473051,,Jaime Harrison,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Omit,Unfavorable,Favorable,Omit,Only Harrison,Unfavorable,Worse today,,2.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care policy,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,,,,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,South Carolina,White suburban women,Telephone survey,Omit,Omit,Omit,In the last week,In the last month,In the last week,,,Version 1,,By mail,Yes,,29360.0
76690.0,2.52028087556,,Jaime Harrison,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,1.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,Omit,,5.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,Suburbs,Suburbs,South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,In September,Before that,Before that,,,Version 1,,By mail,No,,29450.0
76691.0,1.42334290477,,Jaime Harrison,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,6.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,Better today,,3.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,Rural,Small Cities/Rural,South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,By mail,No,,29018.0
76692.0,0.43662731796,,Jaime Harrison,65+,60+,65-74,45+,60+,65+,,,,Complete,,,5.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,,,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,About the same,,2.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999",,Racial inequality,No,,,,,,Democrat,,,Democratic women,Democrat,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,,,State questionnaire,,,,,,South,Female,,Suburbs,Suburbs,South Carolina,,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,By mail,,,29730.0
76693.0,1.19211757536,Donald Trump,Lindsey Graham,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,6.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,Worse today,,3.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care policy,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Telephone survey,Omit,Only Donald Trump does,Yes,In October,In the last month,Before that,,,Version 1,,By mail,Yes,,29229.0
76694.0,1.77274243077,Joe Biden,Jaime Harrison,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,5.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,Worse today,,3.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,Version 1,,By mail,Yes,,29010.0
76695.0,1.00655896727,Joe Biden,Jaime Harrison,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,6.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,Worse today,,3.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care policy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,By mail,No,,29223.0
76696.0,2.58621655978,Joe Biden,Jaime Harrison,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Unfavorable,Favorable,Only Biden,Only Harrison,Unfavorable,About the same,,2.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The coronavirus pandemic,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,South Carolina,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,By mail,No,,29620.0
76697.0,0.97386500994,Donald Trump,Lindsey Graham,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,Omit,Only Trump,Only Graham,Favorable,About the same,,5.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Telephone survey,No,Only Donald Trump does,Yes,In October,In the last month,Before that,,,Version 1,,By mail,Yes,,29414.0
76698.0,6.2624307936,Donald Trump,Lindsey Graham,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,6.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,Better today,,3.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,South Carolina,Other,Telephone survey,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,Version 1,,By mail,Yes,,29048.0
76699.0,0.9987325867,Donald Trump,Lindsey Graham,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,4.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,Omit,Only Trump,Only Graham,Favorable,Better today,,1.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,By mail,No,,29607.0
76700.0,0.87565055675,Donald Trump,Lindsey Graham,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,About the same,,3.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,South Carolina,White suburban women,Telephone survey,No,Neither of them do,No,In September,Before that,Before that,,,Version 1,,By mail,Yes,,29063.0
76701.0,0.9987325867,Donald Trump,Lindsey Graham,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,4.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,About the same,,1.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,South Carolina,White suburban women,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,By mail,Yes,,29651.0
76702.0,0.83548620861,Donald Trump,Lindsey Graham,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,Better today,,3.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,South Carolina,White suburban men,Telephone survey,No,Only Donald Trump does,Yes,In the last week,In the last month,In the last week,,,Version 1,,By mail,Yes,,29123.0
76703.0,2.83289172423,Donald Trump,Lindsey Graham,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,2.0,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Favorable,Unfavorable,Only Trump,Only Graham,Favorable,Omit,,3.0,,,,,,,,Racial inequality,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,By mail,,,29223.0
