ExternalID,PRSCA20,HOUCA20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,ZIPCODE
1179.0,Joe Biden,A Democratic candidate,4.30179246146,Legal,Legal in most cases,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,,42.0,Yes,Yes,,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,Better today,,2.0,,,,,,,,,,,,,,,,No,Yes,,Married with children,Yes,,,,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,None,None,None,Male,White men,Married men,Suburbs,Suburbs,English,California,White suburban men,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,Yes,,,,Early in-person,,All others,,,No,All others,,,92584.0
1180.0,Joe Biden,A Democratic candidate,7.27435824793,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,13.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Unfavorable,Unfavorable,,,Neither,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,94703.0
1181.0,Joe Biden,A Democratic candidate,0.31917471518,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,8.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,2.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,92352.0
1182.0,Donald Trump,A Republican candidate,4.4961703859,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,20.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,1.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,About the same,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,93906.0
1183.0,Joe Biden,A Democratic candidate,1.9545736983,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,,,44.0,,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not at all confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Favorable,Favorable,,,Both,,,4.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Male,Latino men,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,90220.0
1184.0,Joe Biden,A Democratic candidate,0.42760385613,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,18.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Omit,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,94306.0
1185.0,Joe Biden,A Democratic candidate,0.29083120654,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,30.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,4.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Omit,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,Omit,Omit,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,91335.0
1186.0,Joe Biden,A Democratic candidate,1.68535439503,,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,,,,52.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Omit,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,92126.0
1187.0,Donald Trump,A Republican candidate,8.57807849803,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,24.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Unfavorable,Omit,,,Omit,,,1.0,,,,,Joe Biden does,Both of them,Donald Trump does,,,,,,,,,No,,About the same,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,93444.0
1188.0,Donald Trump,A Republican candidate,1.15193920296,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,,,29.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,4.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Worse than life today,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,By mail,,,,,,,,,91505.0
1189.0,Joe Biden,A Democratic candidate,0.70327721775,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,47.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,5.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,90740.0
1190.0,,A Republican candidate,0.10870774251,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,,,25.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Unfavorable,Unfavorable,,,Neither,,,1.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,Yes,,Worse than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,,,,,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,,,,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very difficult,Somewhat difficult or very difficult,By mail,,,,,,,,,91362.0
1191.0,Joe Biden,A Democratic candidate,1.03356425463,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,23.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,2.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,93312.0
1192.0,,Other,1.85372959137,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,,,,,,,27.0,,,Somewhat badly,Somewhat badly or very badly,Not very confident or not at all confident,Not at all confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,,,,,,,,,,Unfavorable,Unfavorable,,,Neither,,,4.0,,,,,Omit,Omit,Omit,,,,,,,,,No,,Omit,,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Other,Asian,National questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,West,,,,Female,All other races,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,Omit,Omit,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,91801.0
1193.0,Joe Biden,A Democratic candidate,0.53006820828,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,,,53.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Worse than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,92105.0
1194.0,Joe Biden,A Democratic candidate,0.40980775803,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,,,19.0,,,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Male,Latino men,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,95023.0
