ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,LATINO,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SATHCLIN,SATSANDERS,SCOTUSDEM16,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TXDPRS16,UNFAIRDEM16,UNFAIRDEM16CLIN,UNFAIRDEM16SAND,VALUESCLIN,VALUESDEM16,VALUESSANDERS,VERSION,WEIGHT,WHNCLINC,ZIPCODE
404834.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,A few times a month,Occasionally,Complete,Call 1,35.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Terrorism,Yes,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Yes,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,Too liberal,Satisifed,Dissatisfied,,Male,Latino men,Suburbs,Suburbs,English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.625086963176727,No,78666.0
412930.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,Call 2,32.0,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,28.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Just today,Last few days,In the last month,This month,Hillary Clinton,Omit,Omit,Omit,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.6378133893013,No,75243.0
412924.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Not complete,Call 2,32.0,,Favors the wealthy,,,,,,,2.0,,,,,,,,,,,,,,,,,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,,,,,,,,,28.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,,,,,,,Version 1,0.6378133893013,,75243.0
412923.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,Call 2,2.0,About right,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,55.0,No,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,Too liberal,Satisifed,Satisifed,,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.309720575809479,No,77084.0
412921.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,More than once a week,Weekly,Complete,Call 2,7.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,53.0,Yes,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,Too liberal,Satisifed,Satisifed,,Male,All other races,Suburbs,Suburbs,English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,1.03616404533386,No,77401.0
412919.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Call 2,32.0,,Favors the wealthy,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Health care,,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,28.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities over 500,000","Cities over 50,000",,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.813165307044983,No,75243.0
412917.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Call 2,2.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,55.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Bernie Sanders,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Just today,Last few days,In the last month,This month,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.314774572849274,No,77084.0
404814.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,Call 1,21.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,6.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,11.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,About right,Satisifed,Omit,,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.411735594272614,No,78261.0
416959.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,,,,,,Not complete,Call 3,10.0,,Favors the wealthy,,,,,,,3.0,,,,,,,,,,,,,,,,,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,,,,,,,,,61.0,,,,,State questionnaire,,,,,,,,South,,,,Hillary Clinton,Female,,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,,,,,,,Version 1,0.531701564788818,,77493.0
412908.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Call 2,2.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,49.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Satisifed,Satisifed,,Female,Black women,Suburbs,Suburbs,English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.430877566337585,No,77388.0
412904.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,A few times a year,Occasionally,Complete,Call 2,7.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Terrorism,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,53.0,Yes,Has the right experience,Other,Asian,State questionnaire,Asian,Non-white,Asian,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Satisifed,Satisifed,,Male,All other races,Suburbs,Suburbs,English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,1.03616404533386,No,77401.0
412902.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,Call 2,2.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,,Health care,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,49.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Both did,Only Clinton or Both of them,Only Sanders or Both of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.427822023630142,No,77388.0
412898.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Black 45-64,More than once a week,Weekly,Complete,Call 2,26.0,Not liberal enough,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Yes,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,37.0,Yes,Has the right experience,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,About right,Dissatisfied,Satisifed,,Female,Latino women,Suburbs,Suburbs,Spanish,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.164815157651901,No,76227.0
412897.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Not complete,Call 2,32.0,,,,,,,,,2.0,,,,,,,,,,,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,,,,,45+,65+,,,,,,,,,28.0,Yes,,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,,,,South,,Satisifed,Dissatisfied,,Male,Black men,"Cities over 500,000","Cities over 50,000",,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.860034763813019,,75243.0
404794.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,Call 1,10.0,,Favors the wealthy,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,61.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Only Sanders did,Only Sanders or Neither of them,Only Sanders or Both of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.308440744876862,No,77493.0
412890.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,Call 2,2.0,,Favors the wealthy,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,49.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Hillary Clinton,Female,Black women,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.427822023630142,No,77388.0
404791.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,Call 1,6.0,,Favors the wealthy,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,,Income inequality,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,96.0,,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,,,South,,,,Hillary Clinton,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.03394901752472,No,76006.0
404790.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Call 1,35.0,,Is fair to most Americans,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,No,Change to more liberal policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,67.0,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Omit,Male,White men,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.622113108634949,No,78666.0
404787.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Once a week,Weekly,Complete,Call 1,16.0,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,6.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Yes,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,43.0,Yes,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,Too liberal,Satisifed,Satisifed,,Male,Latino men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,1.52431535720825,No,79936.0
