ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ALDPRS16,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SATHCLIN,SATSANDERS,SCOTUSDEM16,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,UNFAIRDEM16,UNFAIRDEM16CLIN,UNFAIRDEM16SAND,UNIONHH12,VALUESCLIN,VALUESDEM16,VALUESSANDERS,VERSION,WEIGHT,WHNCLINC,ZIPCODE
404333.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Hillary Clinton,,,Complete,Call 1,6.0,,Favors the wealthy,Somewhat worried,Worried,,,,,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Income inequality,Change to more liberal policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,77.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,,,,Hillary Clinton,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,3.26471447944641,No,35242.0
403457.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Hillary Clinton,,,Not complete,Call 1,5.0,,Favors the wealthy,,,,,,,1.0,,,,,,,,,,,,,,,,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,,,,,,,,,46.0,,,White,White,State questionnaire,White,White,,,,,South,,,,Hillary Clinton,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,,,,,,Version 1,1.57190108299255,,35806.0
403455.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Hillary Clinton,,,Complete,Call 1,2.0,,Omit,Omit,Omit,High school or less,No college degree,High school graduate or less,Non white no college degree,3.0,,,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Health care,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Conservative,Moderate or conservative,Conservative,67.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,,Omit,Omit,Omit,Version 1,1.40659987926483,No,36110.0
415040.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Hillary Clinton,,,Complete,Call 3,7.0,,Is fair to most Americans,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,34.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,2.30058121681213,No,35209.0
417431.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Hillary Clinton,,,Complete,Call 3,5.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,49.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.300555914640427,No,35802.0
403447.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Hillary Clinton,,,Complete,Call 1,7.0,,Favors the wealthy,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,2.09147810935974,No,35209.0
411161.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Hillary Clinton,,,Complete,Call 2,7.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,17.0,,Omit,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Only Sanders did,Only Sanders or Neither of them,Only Sanders or Both of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,1.16565835475922,No,36701.0
405130.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Hillary Clinton,,,Complete,Call 1,1.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Income inequality,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,62.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,Suburbs,Suburbs,Alabama,Election day exit poll,Just today,Last few days,In the last month,This month,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.424087733030319,No,36560.0
416948.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Hillary Clinton,,,Complete,Call 3,1.0,,Is fair to most Americans,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Health care,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,59.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Both did,Only Clinton or Both of them,Only Sanders or Both of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.331317067146301,No,36695.0
403430.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Hillary Clinton,,,Complete,Call 1,5.0,,Is fair to most Americans,Omit,Omit,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,,Omit,Omit,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,Change to more liberal policies,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,46.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Omit,Omit,,Omit,Omit,Omit,Version 1,0.467133194208145,No,35806.0
410579.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Hillary Clinton,,,Complete,Call 2,1.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Health care,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,1.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Suburbs,Suburbs,Alabama,Election day exit poll,Just today,Last few days,In the last month,This month,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.808054983615875,Yes,36507.0
403390.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Hillary Clinton,,,Complete,Call 1,1.0,,Favors the wealthy,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Income inequality,Change to more liberal policies,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,58.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.304991513490677,No,36611.0
403388.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Hillary Clinton,,,Complete,Call 1,5.0,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Health care,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,46.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,,,,Hillary Clinton,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,1.64464509487152,No,35806.0
411108.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Hillary Clinton,,,Complete,Call 2,7.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Be from outside the political establishment,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,17.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,Rural,Small Cities/Rural,Alabama,Election day exit poll,Just today,Last few days,In the last month,This month,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,Version 1,1.25793468952179,No,36701.0
404258.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Hillary Clinton,,,Complete,Call 1,6.0,,Favors the wealthy,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,74.0,,Can win in November,White,White,State questionnaire,White,White,,,,,South,,,,Hillary Clinton,Male,White men,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.23688113689423,No,35007.0
417798.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Hillary Clinton,,,Complete,Call 3,1.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Economy/Jobs,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,60.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Hillary Clinton,Female,Black women,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Only Sanders did,Only Sanders or Neither of them,Only Sanders or Both of them,,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.261292308568954,No,36572.0
