ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,NYDPRS16,OBAMAPLCY,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,REL5,RELIGN10,RELWHITE,SANDERSWIN,SANDERSWIN2,SANDHONEST,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,ZIPCODE
545797.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,19.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,No,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,22.0,Has the right experience,White,White,State questionnaire,White,White,White,,East,,,,,,No,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,1.12215328216553,No,,12545.0
545782.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,21.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Economy/Jobs,No,No,Hillary Clinton,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,151.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,1.07274210453033,Yes,,12839.0
545781.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,19.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,,,,19.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.87205296754837,No,,12534.0
545773.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,27.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,Yes,Hillary Clinton,Omit,45+,65+,,,,,,,Moderate,Moderate or conservative,Moderate,160.0,Has the right experience,White,White,State questionnaire,White,White,White,,East,,,,,,Omit,Female,White women,Married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Not vote for him,,0.944267630577087,No,,14569.0
545764.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,19.0,Hillary Clinton,,Concerned,Concerned or scared,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Hillary Clinton,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,22.0,Can win in November,White,White,State questionnaire,White,White,White,Gotten worse,East,None,None,None,Scared,Concerned or scared,,Male,White men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,1.21443295478821,,Hillary Clinton,12545.0
545757.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,21.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,Income inequality,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,151.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.989317655563354,No,,12839.0
545748.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,23.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Has the right experience,White,White,State questionnaire,White,White,White,Gotten worse,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Female,White women,,Rural,Small Cities/Rural,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.929807126522064,,Hillary Clinton,14701.0
545738.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,1.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Hillary Clinton,Terrorism,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,142.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.903688013553619,No,,11963.0
545735.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,23.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Health care,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Rural,Small Cities/Rural,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,0.882346749305725,No,,14701.0
545721.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,23.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Health care,No,No,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,15.0,Has the right experience,White,White,State questionnaire,White,White,White,,East,,,,,,No,Female,White women,Non married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,0.90086430311203,Yes,,14701.0
545711.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,23.0,,Yes,,,,,High school or less,No college degree,High school graduate or less,White no college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Health care,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Has the right experience,White,White,State questionnaire,White,White,White,,East,,,,,,No,Female,White women,Married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Not vote for him,,0.90086430311203,No,,14701.0
545710.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 3,24.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,4.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Hillary Clinton,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,94.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.747651517391205,No,,13027.0
545708.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,27.0,Hillary Clinton,,Optimistic,Excited or optimistic,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,160.0,Can win in November,White,White,State questionnaire,White,White,White,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Scared,Concerned or scared,,Male,White men,,Rural,Small Cities/Rural,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,0.937722742557526,,Hillary Clinton,14569.0
545698.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,23.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Has the right experience,White,White,State questionnaire,White,White,White,Gotten worse,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Concerned,Concerned or scared,,Male,White men,,Rural,Small Cities/Rural,English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.915213525295258,,Hillary Clinton,14701.0
545695.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,15.0,Hillary Clinton,,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,,,,Concerned,Concerned or scared,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,1.04299080371857,,Hillary Clinton,10451.0
545688.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,27.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Hillary Clinton,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Divided the Democratic Party,White Independent,Very liberal,Liberal,Liberal,160.0,Can win in November,White,White,State questionnaire,White,White,White,Gotten worse,East,None,None,None,Concerned,Concerned or scared,,Female,White women,,Rural,Small Cities/Rural,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.03821408748627,,Hillary Clinton,14569.0
545686.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,19.0,Hillary Clinton,,Optimistic,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,22.0,Has the right experience,White,White,State questionnaire,White,White,White,Stayed about the same,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Omit,1.15820562839508,,Hillary Clinton,12545.0
545683.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,White 30-44,Complete,Hillary Clinton,Call 3,23.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,Yes,Yes,Hillary Clinton,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,15.0,Has the right experience,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,No,Female,Latino women,Married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Not vote for him,,0.956750810146332,No,,14701.0
545681.0,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,Hillary Clinton,Call 3,16.0,,Omit,,,,,High school or less,No college degree,High school graduate or less,,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,Hillary Clinton,Economy/Jobs,,Yes,Hillary Clinton,Change to less liberal policies,45+,65+,Independent/Something else,,,Independent,,,Conservative,Moderate or conservative,Conservative,155.0,Can win in November,,,State questionnaire,,,,,East,,,,,,No,Female,,Married women,Suburbs,Suburbs,, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Not vote for him,,0.715670704841614,No,,10703.0
545667.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,19.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,No,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,19.0,Has the right experience,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,Yes,Version 1,Definitely vote for her,Not vote for him,,0.821113884449005,No,,12534.0
