ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4407399.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.907233595848084,Barack Obama,Tom Allen,Female,White,65-74,Democrat,,,High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Can bring about needed change,The single most important factor,,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4407292.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858776330947876,Barack Obama,Susan Collins,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Protestant,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4408558.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910333395004272,John McCain,Susan Collins,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Shares my values,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4408782.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.846751928329468,John McCain,Susan Collins,Female,White,50-59,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,The economy,Not so good,Somewhat worried,Shares my values,One of several important factors,Catholic,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4408444.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06376266479492,John McCain,Susan Collins,Male,White,60-64,Independent,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,Health care,Not so good,Somewhat worried,Has the right experience,One of several important factors,Protestant,Just today,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4408231.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.989464998245239,John McCain,Susan Collins,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",Did not complete high school,,Somewhat approve,No,Energy policy,Good,Somewhat worried,Has the right experience,One of several important factors,,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4408337.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910333395004272,John McCain,Susan Collins,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,The economy,Not so good,Somewhat worried,Can bring about needed change,A minor factor,Protestant,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4407761.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910333395004272,John McCain,Susan Collins,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Energy policy,Not so good,Not too worried,Shares my values,One of several important factors,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4407651.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.989464998245239,John McCain,Susan Collins,Female,White,75 or over,Republican,Liberal,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,Health care,Not so good,Somewhat worried,Omit,One of several important factors,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4407175.0,Maine,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.989464998245239,John McCain,Susan Collins,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Protestant,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Downscale,4219.0
4409105.0,Maine,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,30-39,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Health care,Poor,Very worried,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,2.0,Congressional District 1,East,Low Density Rural,Rural,Rural,Downscale,4989.0
4409229.0,Maine,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01304686069489,Barack Obama,Tom Allen,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Shares my values,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,2.0,Congressional District 1,East,Low Density Rural,Rural,Rural,Downscale,4989.0
4408893.0,Maine,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Poor,Very worried,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Congressional District 1,East,Low Density Rural,Rural,Rural,Downscale,4989.0
4408612.0,Maine,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926219761371613,Barack Obama,Tom Allen,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,Can bring about needed change,One of several important factors,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,2.0,Congressional District 1,East,Low Density Rural,Rural,Rural,Downscale,4989.0
4407520.0,Maine,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,The war in Iraq,Poor,Not too worried,Can bring about needed change,Not a factor at all,,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,,No,Rural,Small Cities/Rural,2.0,Congressional District 1,East,Low Density Rural,Rural,Rural,Downscale,4989.0
