ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL16,SENFL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,CUBAN3,MARRIED,@2WAYPRES16,BRNAGAIN,CLIMATECHANGE,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
179116.0,Florida,56.0,Call 1,Complete,Election day exit poll,0.078314520418644,Other,Marco Rubio,Female,White,30-39,Something else,Moderate,,Postgraduate study,No,,Hillary Clinton,,,Not much,,,,,,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,15.0,South,Version 3,3.0,English,33578.0
103160.0,Florida,,,Complete,Telephone survey,2.94079160690308,Other,Marco Rubio,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Donald Trump,,,A lot,,,,,,"No, not contacted by either",,Donald Trump,Donald Trump,Went too far,,,Help the country,Deported to the country they came from,,Worse than life today,,,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",22.0,South,Version 3,5.0,English,33311.0
103155.0,Florida,,,Complete,Telephone survey,2.02945733070374,Other,Other,Female,,65 or over,Something else,Conservative,,Some college/assoc. degree,,,Omit,,,Not much,,,,,,"No, not contacted by either",,Omit,Omit,Omit,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,Whites are favored over minorities,,,,,Omit,A lot,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Other Senate vote,,,,A lot or some,State questionnaire,Suburbs,Suburbs,12.0,South,Version 3,3.0,,33549.0
102923.0,Florida,,,Complete,Telephone survey,3.22178745269775,Other,Marco Rubio,Female,White,40-44,Independent,Moderate,,College graduate,No,Yes,,,,,I dislike the other candidates,Omit,,,About the same,,"Dissatisfied, but not angry",,,,No,No,,,Foreign policy,,Not so good,,Can bring needed change,,,,Protestant,No,No,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Republican Senate - did not vote Trump,Neither,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 2,3.0,English,33626.0
102879.0,Florida,,,Complete,Telephone survey,4.25583791732788,Other,Patrick Murphy,Female,Black,18-24,,Conservative,,High school or less,No,No,,,,,I strongly favor my candidate,Omit,,,About the same,,"Dissatisfied, but not angry",,,,No,No,,,The economy,,Not so good,,Can bring needed change,,,,None,No,No,,,,Black women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,Black,Black,Non-white,,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,None,None,,Not a mormon,,,,Democratic Senate - did not vote Clinton,Neither,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",5.0,South,Version 2,1.0,English,32210.0
102866.0,Florida,,,Complete,Telephone survey,0.855437099933624,Other,,Male,White,65 or over,,Moderate,,College graduate,No,No,,,,,I dislike the other candidates,Treats blacks unfairly,,,Omit,,Angry,,,,No,Omit,,,Omit,,Poor,,Has good judgment,,,,Catholic,No,Yes,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,,,,,,White,White,White,,Other,,,,,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,,,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,,Only Donald Trump,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,19.0,South,Version 2,4.0,English,34113.0
102803.0,Florida,,,Complete,Telephone survey,6.35310220718384,Other,Patrick Murphy,Female,Other,65 or over,Something else,,"$100,000-$199,999",College graduate,,,,,Yes,,,,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Strongly approve,Has the right experience,Yes,No,,None,,,Before that,,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,,Other,No,,Only Hillary Clinton,,,,,,Approve,,,Only Hillary Clinton,None,None,,Not a mormon,All others,No,,Democratic Senate - did not vote Clinton,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,2.0,,32935.0
178508.0,Florida,79.0,Call 1,Complete,Election day exit poll,0.128982022404671,Other,Other,Male,White,30-39,Independent,Conservative,,Postgraduate study,No,Yes,,,,,I dislike the other candidates,Treats blacks unfairly,,,Better today,,"Dissatisfied, but not angry",,,,No,No,,,Omit,,Not so good,,Omit,,,,Protestant,Yes,No,,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Other Senate vote,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,South,Version 2,2.0,English,32825.0
102657.0,Florida,,,Complete,Telephone survey,1.59098768234253,Other,Patrick Murphy,Male,,50-59,Independent,Liberal,"Under $30,000",Some college/assoc. degree,,,,No,Yes,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,None,,,In the last week,,,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Independent/Something else,,,Independent men,,,,,,,,,Neither,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,None,None,,Not a mormon,All others,No,,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,22.0,South,Version 1,5.0,,33462.0
102929.0,Florida,,,Complete,Telephone survey,2.91620826721191,Other,Marco Rubio,Female,Hispanic/Latino,45-49,,Moderate,,High school or less,"Yes, Cuban",Yes,,,,,I strongly favor my candidate,Treats all people fairly,,,About the same,,"Satisfied, but not enthusiastic",,,,Omit,Omit,,,The economy,,Not so good,,Has good judgment,,,,Catholic,Omit,Omit,,,,Latino women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,Hispanic/Latino,Other,Non-white,,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Omit,Not so good or poor,,,,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,,,,Republican Senate - did not vote Trump,Omit,,,,State questionnaire,Suburbs,Suburbs,25.0,South,Version 2,5.0,Spanish,33012.0
212278.0,Florida,43.0,Call 3,Complete,Election day exit poll,0.109460078179836,Other,Marco Rubio,Male,White,50-59,Republican,Moderate,,High school or less,No,,Would not have voted,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,No group is favored,,,,,Has no effect on U.S. jobs,Some,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,1.0,English,32233.0
103263.0,Florida,,,Complete,Telephone survey,3.05657386779785,Other,Patrick Murphy,Female,Black,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,A lot,,,,,,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Deported to the country they came from,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - did not vote Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,6.0,South,Version 3,1.0,English,32137.0
211673.0,Florida,56.0,Call 3,Complete,Election day exit poll,0.078314520418644,Other,Marco Rubio,Male,Black,45-49,Democrat,Moderate,,High school or less,No,Yes,,,,,I strongly favor my candidate,Treats all people fairly,,,Better today,,"Satisfied, but not enthusiastic",,,,No,No,,,The economy,,Good,,Has good judgment,,,,None,Yes,No,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,None,None,,Not a mormon,,,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,15.0,South,Version 2,3.0,English,33578.0
136350.0,Florida,,,Complete,Telephone survey,0.499932646751404,Other,Patrick Murphy,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,I dislike the other candidates,,,,,,Omit,,,,No,No,,,Foreign policy,,Not so good,,Omit,,,,,No,No,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,Yes,,,,,Omit,Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - did not vote Clinton,Neither,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 2,4.0,English,33813.0
177624.0,Florida,68.0,Call 1,Complete,Election day exit poll,0.104484625160694,Other,Marco Rubio,Male,Hispanic/Latino,18-24,Independent,Moderate,,Some college/assoc. degree,"Yes, other Hispanic",No,Hillary Clinton,Yes,,Some,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,A lot,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,,Other,Non-white,,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,No,,Republican Senate - did not vote Trump,,,,A lot or some,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 5,1.0,English,32312.0
177623.0,Florida,68.0,Call 1,Complete,Election day exit poll,0.104484625160694,Other,Marco Rubio,Male,Hispanic/Latino,18-24,Independent,Moderate,,Some college/assoc. degree,"Yes, other Hispanic",No,Hillary Clinton,Yes,,Some,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,A lot,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,,Other,Non-white,,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,No,,Republican Senate - did not vote Trump,,,,A lot or some,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 5,1.0,English,32312.0
211019.0,Florida,11.0,Call 3,Complete,Election day exit poll,0.207314729690552,Other,Other,Female,Black,40-44,Independent,Moderate,,College graduate,No,Yes,,,,,I dislike the other candidates,Treats blacks unfairly,,,Better today,,"Dissatisfied, but not angry",,,,No,No,,,Terrorism,,Good,,Has good judgment,,,,Protestant,No,No,,,,Black women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Other Senate vote,Neither,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",20.0,South,Version 2,5.0,English,33351.0
136341.0,Florida,,,Complete,Telephone survey,5.17602157592773,Other,Patrick Murphy,Female,White,30-39,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,,Yes,No,,,The economy,,Good,,Cares about people like me,,,,,Yes,No,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,Yes,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 2,1.0,English,32177.0
176967.0,Florida,5.0,Call 1,Complete,Election day exit poll,0.13601741194725,Other,Other,Female,White,40-44,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,No,No,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Has good judgment,No,No,,Other christian,,,In the last few days,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,,Neither,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,All others,No,White Protestant non-evangelical,Other Senate vote,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,2.0,English,32953.0
