ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV16,SENNV16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVREID,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHITEREL,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,UNIONHH12,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
134381.0,Nevada,,,Complete,Telephone survey,0.975406348705292,Donald Trump,Joe Heck,Male,White,60-64,Republican,Conservative,"$250,000 or more",College graduate,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Catholic,,,Before that,,,Yes,No,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Republican Senate - Voted Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Washoe County,89502.0
134382.0,Nevada,,,Complete,Telephone survey,1.9343593120575,Donald Trump,None of these candidates,Male,White,50-59,Something else,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Favorable,Favorable,Unfavorable,,,,,,,,,,,Immigration,,,Somewhat approve,Can bring needed change,Yes,Yes,,None,,,Before that,,,Omit,Omit,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Both,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Both,None,None,None,Not a mormon,White none,,,,Other Senate vote,,Before that,Before that,,Omit,,State questionnaire,English,Rural,Small Cities/Rural,2.0,West,Version 1,None of Above,89426.0
134383.0,Nevada,,,Complete,Telephone survey,3.67182874679565,Hillary Clinton,Other,Female,Black,65 or over,Independent,Conservative,"Under $30,000",High school or less,No,,,,,,Favorable,Omit,Omit,,,,,,,,,,,Terrorism,,,Strongly approve,Has good judgment,No,No,,Catholic,,,In October,,,No,Yes,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Neither,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,,,,Other Senate vote,,In the last month,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89103.0
134384.0,Nevada,,,Complete,Telephone survey,2.56073474884033,Hillary Clinton,Joe Heck,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Unfavorable,,,,,,,,,,,Foreign policy,,,Somewhat approve,Has the right experience,Yes,No,,Protestant,,,Before that,,,No,Yes,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,,Only Hillary Clinton,,,,,,Approve,Independent/Something else,Conservative Republicans,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Republican Senate - did not vote Trump,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Clark County,89044.0
134385.0,Nevada,,,Complete,Telephone survey,0.467865973711014,Gary Johnson,Catherine Cortez Masto,Male,White,50-59,Independent,Liberal,,Some college/assoc. degree,No,,,,,,Favorable,Favorable,Favorable,,,,,,,,,,,Foreign policy,,,Strongly approve,Has the right experience,Yes,Yes,,None,,,Before that,,,No,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,Both,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Both,None,None,None,Not a mormon,White none,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,,Neither,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Clark County,89052.0
134386.0,Nevada,,,Complete,Telephone survey,2.42644691467285,Hillary Clinton,Catherine Cortez Masto,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,Favorable,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,Other,,,Before that,,,No,No,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Other religion,Something else,Something else,Not a mormon,White something else,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89110.0
134387.0,Nevada,,,Complete,Telephone survey,3.27039980888367,Hillary Clinton,Catherine Cortez Masto,Male,White,25-29,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,Catholic,,,Before that,,,No,Yes,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 1,Clark County,89131.0
134388.0,Nevada,,,Complete,Telephone survey,0.283021748065948,Hillary Clinton,Did not vote,Female,,50-59,Democrat,Liberal,"Under $30,000",High school or less,No,,,,,,Favorable,Unfavorable,Omit,,,,,,,,,,,The economy,,,Somewhat disapprove,Has the right experience,Yes,No,,Other christian,,,Before that,,,No,No,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,No college degree,High school graduate or less,,,Less than 100k,Less than 50k,Less than 50 thousand,,Democrat,,,Democratic women,,,,,,Other,,,Only Hillary Clinton,,,,,,Disapprove,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,,,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89122.0
134389.0,Nevada,,,Complete,Telephone survey,0.963830888271332,Donald Trump,None of these candidates,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Somewhat disapprove,Has good judgment,Yes,Yes,,Other,,,Before that,,,Yes,No,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Both,Other religion,Something else,Something else,Not a mormon,White something else,,,,Other Senate vote,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 1,Clark County,89108.0
134390.0,Nevada,,,Complete,Telephone survey,0.991820275783539,Donald Trump,None of these candidates,Female,White,65 or over,Democrat,Moderate,,High school or less,No,,,,,,Unfavorable,Favorable,Omit,,,,,,,,,,,Terrorism,,,Somewhat disapprove,Omit,No,Omit,,Protestant,,,In October,,,Omit,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,Only Donald Trump,,,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Omit,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Other Senate vote,,In the last month,Before that,,Omit,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County,89134.0
134391.0,Nevada,,,Complete,Telephone survey,0.326162755489349,Hillary Clinton,Catherine Cortez Masto,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Foreign policy,,,Strongly approve,Has the right experience,Yes,No,,Catholic,,,Before that,,,No,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,Suburbs,Suburbs,3.0,West,Version 1,Clark County,89005.0
134392.0,Nevada,,,Complete,Telephone survey,0.295334577560425,Donald Trump,Joe Heck,Male,White,60-64,Democrat,Conservative,,Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Has the right experience,No,Yes,,Catholic,,,Before that,,,Yes,No,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,Only Donald Trump,,,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Republican Senate - Voted Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89121.0
134393.0,Nevada,,,Complete,Telephone survey,0.444279760122299,Hillary Clinton,Catherine Cortez Masto,Female,Black,,Democrat,Liberal,"$50,000-$99,999",High school or less,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,Other,,,Before that,,,No,Yes,Black women,,,,,,,,,,,,,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Other religion,Something else,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County,89183.0
134394.0,Nevada,,,Complete,Telephone survey,0.458676189184189,Hillary Clinton,Catherine Cortez Masto,Female,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,None,,,Before that,,,No,Yes,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,None,None,None,Not a mormon,White none,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89121.0
134395.0,Nevada,,,Complete,Telephone survey,1.42095386981964,Donald Trump,Joe Heck,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Somewhat approve,Can bring needed change,Yes,Yes,,Other,,,In October,,,Yes,No,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Approve,Liberal Democrats,Liberal Democrats,Both,Other religion,Something else,Something else,Not a mormon,White something else,,,,Republican Senate - Voted Trump,,In the last month,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 1,Clark County,89128.0
134396.0,Nevada,,,Complete,Telephone survey,1.66396009922028,Donald Trump,Did not vote,Male,White,60-64,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,Unfavorable,Favorable,Favorable,,,,,,,,,,,Immigration,,,Strongly approve,Can bring needed change,Yes,Yes,,None,,,Before that,,,Omit,Omit,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Approve,Liberal Democrats,Liberal Democrats,Both,None,None,None,Not a mormon,White none,,,,,,Before that,Before that,,Omit,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 1,Clark County,89143.0
134397.0,Nevada,,,Complete,Telephone survey,0.603952169418335,Hillary Clinton,None of these candidates,Male,White,65 or over,Independent,Liberal,"Under $30,000",High school or less,No,,,,,,Favorable,Unfavorable,Unfavorable,,,,,,,,,,,Omit,,,Somewhat approve,Cares about people like me,Yes,No,,None,,,Before that,,,Yes,Yes,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,None,None,None,Not a mormon,White none,,,,Other Senate vote,,Before that,Before that,,Both,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County,89123.0
134398.0,Nevada,,,Complete,Telephone survey,0.755469977855682,Donald Trump,Joe Heck,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",High school or less,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,None,,,Before that,,,Yes,Yes,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,None,None,None,Not a mormon,White none,,,,Republican Senate - Voted Trump,,Before that,Before that,,Both,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89103.0
134399.0,Nevada,,,Complete,Telephone survey,0.592350363731384,Gary Johnson,Joe Heck,Female,White,45-49,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,,,,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,No,,Catholic,,,In the last week,,,Yes,No,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Neither,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Republican Senate - did not vote Trump,,In the last month,In the last week,,Only Hillary Clinton,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County,89104.0
