ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVCRUZ,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
108750.0,Texas,,,Complete,Telephone survey,0.941054403781891,Hillary Clinton,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$50,000-$99,999",College graduate,Yes,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,2.0,English,75080.0
108751.0,Texas,,,Complete,Telephone survey,2.25950264930725,Hillary Clinton,Female,Black,45-49,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Omit,,Omit,Terrorism,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,In the last week,,Black women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,English,75087.0
108752.0,Texas,,,Complete,Telephone survey,2.59516382217407,Donald Trump,Male,White,50-59,Republican,Liberal,"$100,000-$199,999",College graduate,No,,,,,Treats blacks unfairly,Unfavorable,Favorable,Favorable,,,,,,Help the country,,Support,The economy,Better than life today,,Somewhat approve,Can bring needed change,No,Yes,,,,Before that,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,English,75087.0
108753.0,Texas,,,Complete,Telephone survey,0.895306527614594,Hillary Clinton,Female,Black,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Omit,,Oppose,The economy,About the same,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,2.0,English,75089.0
108754.0,Texas,,,Complete,Telephone survey,0.452938795089722,Other,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,Treats all people fairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Support,The economy,Worse than life today,,Strongly disapprove,Has the right experience,No,No,,,,In October,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,In the last month,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,2.0,English,75089.0
108755.0,Texas,,,Complete,Telephone survey,1.36538815498352,Hillary Clinton,Male,White,25-29,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Omit,,Oppose,Immigration,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,In October,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,In the last month,Before that,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,1.0,English,75092.0
108756.0,Texas,,,Complete,Telephone survey,1.19158375263214,Hillary Clinton,Female,White,45-49,Independent,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,Treats all people fairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,24.0,South,Version 1,2.0,English,75093.0
108757.0,Texas,,,Complete,Telephone survey,1.09727382659912,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 1,2.0,English,75104.0
108758.0,Texas,,,Complete,Telephone survey,1.43915975093842,Hillary Clinton,Female,Black,30-39,Democrat,Conservative,"$100,000-$199,999",College graduate,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Omit,,,,,,Omit,,Oppose,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,30.0,South,Version 1,2.0,English,75115.0
108759.0,Texas,,,Complete,Telephone survey,0.726040959358215,Donald Trump,Male,White,65 or over,Independent,Conservative,"$50,000-$99,999",College graduate,No,,,,,Treats blacks unfairly,Unfavorable,Favorable,Omit,,,,,,Omit,,Support,The economy,Better than life today,,Somewhat disapprove,Has good judgment,No,Yes,,,,In September,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,1.0,English,75126.0
108760.0,Texas,,,Complete,Telephone survey,0.726040959358215,Donald Trump,Male,White,65 or over,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,Treats blacks unfairly,Unfavorable,Favorable,Unfavorable,,,,,,Help the country,,Oppose,Terrorism,About the same,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,1.0,English,75126.0
108761.0,Texas,,,Complete,Telephone survey,1.00402653217316,Donald Trump,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Treats all people fairly,Favorable,Favorable,Favorable,,,,,,Help the country,,Oppose,Immigration,Better than life today,,Strongly approve,Has the right experience,Yes,Yes,,,,In the last week,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,,Both,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Both,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,1.0,English,75126.0
108762.0,Texas,,,Complete,Telephone survey,0.750921308994293,Donald Trump,Female,Other,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,Treats all people fairly,Unfavorable,Favorable,Omit,,,,,,Hurt the country,,Oppose,The economy,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,In the last week,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,American Indian,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,30.0,South,Version 1,2.0,English,75150.0
108763.0,Texas,,,Complete,Telephone survey,2.07813358306885,Donald Trump,Female,Hispanic/Latino,25-29,Republican,Liberal,"$30,000-$49,999",College graduate,Yes,,,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,Help the country,,Support,The economy,Better than life today,,Somewhat disapprove,Has good judgment,No,Yes,,,,Before that,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,30.0,South,Version 1,2.0,English,75150.0
108764.0,Texas,,,Complete,Telephone survey,0.958761990070343,Donald Trump,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Treats blacks unfairly,Unfavorable,Favorable,Favorable,,,,,,Omit,,Support,The economy,Omit,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,30.0,South,Version 1,1.0,English,75154.0
108765.0,Texas,,,Complete,Telephone survey,0.958761990070343,Donald Trump,Female,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,Omit,,Support,The economy,About the same,,Somewhat disapprove,Has good judgment,Yes,Yes,,,,Before that,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Both,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,English,75160.0
108766.0,Texas,,,Complete,Telephone survey,0.958761990070343,Donald Trump,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,Omit,Unfavorable,Favorable,Favorable,,,,,,Omit,,Oppose,The economy,About the same,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,English,75189.0
108767.0,Texas,,,Complete,Telephone survey,1.02718591690063,Hillary Clinton,Female,,60-64,Democrat,,"$50,000-$99,999",College graduate,,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Omit,,Oppose,Omit,Worse than life today,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,,,,45-65,60+,45+,50+,60+,50-64,45+,18-64,,,,College graduate,More than High school graduate,,,Less than 100k,50k or more,50 to 100 thousand,,Democrat,,,Democratic women,,,,,,Other,No,,Only Hillary Clinton,,,,Approve,,,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",30.0,South,Version 1,2.0,,75212.0
108768.0,Texas,,,Complete,Telephone survey,3.42700266838074,Donald Trump,Female,White,50-59,Republican,Conservative,"$250,000 or more",College graduate,No,,,,,Omit,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Support,Foreign policy,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",30.0,South,Version 1,2.0,English,75214.0
