ID,SENAZ18,GOVAZ18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVFLAKE,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MCSALLYLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SINEMALIB,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC,ZIPCODE
26968.0,Martha McSally,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,3.0,The Republican candidate,,,,,,,,,Health care,Yes,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,The Republican candidate,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,Strongly or somewhat approve,Somewhat approve,,Version 3,,,0.42122757434845,,85364.0
26969.0,Martha McSally,Doug Ducey,,,,,,,,,,,Complete,,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,3.0,The Republican candidate,,,,,,,,,Immigration,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,0.00457140197977424,,86409.0
26970.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,1.0,The Republican candidate,,,,,,,,,Immigration,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Female,White women,,Suburbs,Suburbs,English,Arizona,White suburban women,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,1.59743618965149,,85335.0
26972.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,1.0,The Republican candidate,,,,,,,,,Immigration,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,0.167380467057228,,85375.0
26973.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,3.0,The Republican candidate,,,,,,,,,Health care,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Female,White women,,Suburbs,Suburbs,English,Arizona,White suburban women,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,0.798718094825745,,85132.0
26975.0,Martha McSally,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,2.0,The Republican candidate,,,,,,,,,Immigration,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,0.882441163063049,,85742.0
26978.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,1.0,The Republican candidate,,,,,,,,,Immigration,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,West,,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,0.334760934114456,,85374.0
26985.0,Martha McSally,Doug Ducey,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,1.0,The Republican candidate,,,,,,,,,The economy,Yes,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,The Republican candidate,Male,Latino men,,Suburbs,Suburbs,English,Arizona,Other,,Telephone survey,,Strongly or somewhat approve,Strongly approve,,Version 3,,,1.8635618686676,,85264.0
27413.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,3.0,The Republican candidate,Major changes,No,,,,,,,Health care,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,,,Not tough enough,Version 2,,,2.18959140777588,,86325.0
27414.0,Martha McSally,Doug Ducey,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,5.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,1.0,The Republican candidate,Minor changes,No,,,,,,,The economy,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Republican candidate,Male,Latino men,,Suburbs,Suburbs,English,Arizona,Other,,Telephone survey,,,,Not tough enough,Version 2,,,6.07325220108032,,85225.0
27415.0,Martha McSally,Doug Ducey,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,2.0,The Republican candidate,Major changes,No,,,,,,,Gun policy,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,,,Not tough enough,Version 2,,,0.632131099700928,,85730.0
27418.0,Martha McSally,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,2.0,The Republican candidate,Major changes,No,,,,,,,Immigration,Yes,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Politically motivated,The Republican candidate,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,,,About right,Version 2,,,1.03490221500397,,85746.0
27420.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,2.0,The Republican candidate,Major changes,No,,,,,,,Immigration,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,,Telephone survey,,,,About right,Version 2,,,0.798718094825745,,85705.0
27423.0,Martha McSally,Doug Ducey,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,3.0,The Republican candidate,Major changes,No,,,,,,,Immigration,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,,,Not tough enough,Version 2,,,6.37700319290161,,85356.0
27424.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,6.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,1.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Female,White women,,Suburbs,Suburbs,English,Arizona,White suburban women,,Telephone survey,,,,About right,Version 2,,,1.19807708263397,,85264.0
27426.0,Martha McSally,Doug Ducey,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,1.0,The Republican candidate,Major changes,No,,,,,,,Immigration,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Female,White women,,Suburbs,Suburbs,English,Arizona,White suburban women,,Telephone survey,,,,About right,Version 2,,,0.210140034556389,,85264.0
27428.0,Martha McSally,Doug Ducey,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,1.0,The Republican candidate,Major changes,No,,,,,,,Health care,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,,,About right,Version 2,,,4.49821186065674,,85264.0
27430.0,Martha McSally,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,,,1.0,The Republican candidate,Major changes,No,,,,,,,Gun policy,No,,,,45+,18-64,Independent/Something else,,,Independent men,Independent,Independent Men,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,National questionnaire,,,,West,Politically motivated,The Republican candidate,Male,,,Suburbs,Suburbs,English,Arizona,,,Telephone survey,,,,About right,Version 2,,,0.357889771461487,,85264.0
27431.0,Martha McSally,Doug Ducey,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,6.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,1.0,The Republican candidate,Major changes,No,,,,,,,The economy,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,West,Politically motivated,The Republican candidate,Male,White men,,Suburbs,Suburbs,English,Arizona,White suburban men,,Telephone survey,,,,About right,Version 2,,,4.49789571762085,,85264.0
28338.0,Martha McSally,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,8.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,1.0,The Republican candidate,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,Yes,,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,The Republican candidate,Female,Latino women,,Suburbs,Suburbs,English,Arizona,Other,No impact,Telephone survey,Helped,,,,Version 4,,,0.983494341373444,No,85345.0
