ID,HOUND18,SENND18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRAMERLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRAMER,FAVDEM2,FAVHEITKAMP,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENND18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HEITKAMPLIB,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVND18,KAVND18A,KAVND18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
61638.0,Other,Kevin Cramer,Omit,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,1.0,Omit,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,Omit,,,,,,3.0,,,The Republican Party,Too liberal,Other,,,,,,,,,The most important factor,Important,A factor,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,8.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Election day exit poll,,,,,,,,Version 3,,Shouldn't be able to vote will cast ballots,5.81858253479004,,All others,,,58503.0
14643.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,No,2.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Hurt,Strongly or somewhat approve,Somewhat approve,,Version 2,,,1.11080300807953,,,Somewhat important,Important,58201.0
14644.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,No,2.0,,,,,The Republican candidate,No,,,,,,,,,,,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Not too serious,Not serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Hurt,Strongly or somewhat approve,Strongly approve,,Version 2,,,2.37329006195068,,,Not too important,Not important,58201.0
14645.0,Kelly Armstrong,Kevin Cramer,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,Donald Trump was not a factor,No,2.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Other,State questionnaire,,Other,Non-white,Other,Midwest,,The Republican candidate,Male,All other races,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Hurt,Strongly or somewhat approve,Somewhat approve,,Version 2,,,5.10900783538818,,,Very important,Important,58201.0
14646.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,No,1.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,,2.74937272071838,,,Not too important,Not important,58104.0
14647.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,Yes,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,North Dakota,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,3.98579263687134,,,Not at all important,Not important,58801.0
14648.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Neither party,,Unfavorable,Only Kevin Cramer,Better,Donald Trump was not a factor,No,1.0,,,,,The Republican candidate,No,,,,,,,,,,,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,1.23468613624573,,,Somewhat important,Important,58103.0
14649.0,Kelly Armstrong,Kevin Cramer,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,1.0,,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,3.53708267211914,,,Somewhat important,Important,58501.0
14650.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,Donald Trump was not a factor,No,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,North Dakota,White suburban men,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,2.15897393226624,,,Not at all important,Not important,58554.0
14651.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,Donald Trump was not a factor,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.927285313606262,,,Not too important,Not important,58501.0
14652.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,3.38017845153809,,,Not too important,Not important,58318.0
14653.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Favorable,,Only Republican Party,,Favorable,Both,Better,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,Married men,Rural,Small Cities/Rural,North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.573939502239227,,,Somewhat important,Important,58301.0
14654.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,No,1.0,,,,,The Republican candidate,No,,,,,,,,,,,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.754236221313477,,,Very important,Important,58103.0
14655.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,No,1.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,2.41244626045227,,,Not too important,Not important,58103.0
14656.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,2.57563519477844,,,Very important,Important,58503.0
14657.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,Donald Trump was not a factor,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Omit,Omit,Non married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,,1.94638168811798,,,Very important,Important,58501.0
14658.0,Kelly Armstrong,Kevin Cramer,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,,Neither party,,Unfavorable,Neither,Better,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,American Indian,State questionnaire,,Other,Non-white,American Indian,Midwest,,The Republican candidate,Male,All other races,Not too serious,Not serious,Married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,10.7780933380127,,,Very important,Important,58503.0
14659.0,Kelly Armstrong,Kevin Cramer,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,2.82629919052124,,,Somewhat important,Important,58503.0
