ID,SENTN18,GOVTN18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BLACKBURNLIB,BREDESENLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBLACKBURN,FAVBREDESEN,FAVDEM2,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
26457.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,7.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,,Only Republican Party,,Favorable,,Better,,,4.0,The Republican candidate,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Tennessee,Other,No impact,Telephone survey,,,,Helped,,,,Version 4,,0.991290032863617,Yes,,,,38328.0
26458.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Unfavorable,,Only Republican Party,,Favorable,,Better,,,1.0,The Republican candidate,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Good,Excellent or good,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,,Black,Non-white,,South,,The Republican candidate,Female,Black women,,,,Rural,Small Cities/Rural,Tennessee,Other,No impact,Telephone survey,,,,Helped,,,,Version 4,,0.517344772815704,No,,,,37863.0
26459.0,Marsha Blackburn,Bill Lee,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,4.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,,Only Republican Party,,Favorable,,Better,,,4.0,The Republican candidate,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,,,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Tennessee,White suburban men,Helped,Telephone survey,,,,No impact,,,,Version 4,,1.06457197666168,No,,,,37340.0
26460.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,,Only Republican Party,,Favorable,,About the same,,,2.0,The Republican candidate,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Liberal,,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,1.11515378952026,Yes,,,,37920.0
26461.0,Marsha Blackburn,Bill Lee,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,7.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,,Only Republican Party,,Favorable,,About the same,,,3.0,The Republican candidate,,,,,,,,,,,,,,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,3.82169270515442,,,,,37221.0
26465.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,7.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Omit,,Omit,,About the same,,,3.0,The Republican candidate,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,Excellent,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,1.33813047409058,No,,,,37221.0
28444.0,Marsha Blackburn,Bill Lee,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,No,,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,1.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,Tennessee,White suburban men,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.468359649181366,,All others,Not too important,Not important,37617.0
28445.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,,7.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,4.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.260805070400238,,All others,Not too important,Not important,37042.0
28446.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,,8.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,5.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,Tennessee,White suburban men,,Telephone survey,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,0.991290032863617,,White Born-again/Evangelical Christians,Somewhat important,Important,38060.0
28449.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,,4.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,2.0,The Republican candidate,Yes,,,,,,,,,Health care,,,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,"Cities 10,000-50,000",Small Cities/Rural,Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.24452829360962,,All others,Somewhat important,Important,37311.0
28450.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,,7.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,4.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,Rural,Small Cities/Rural,Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.799629509449005,,White Born-again/Evangelical Christians,Not too important,Not important,38464.0
28451.0,Marsha Blackburn,Bill Lee,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,Yes,,2.0,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,1.0,The Republican candidate,Yes,,,,,,,,,The economy,,,Yes,,,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Black,Black,National questionnaire,,Black,Non-white,,South,,The Republican candidate,Male,Black men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.792357325553894,,All others,Somewhat important,Important,37709.0
28456.0,Marsha Blackburn,Bill Lee,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,,7.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,4.0,The Republican candidate,Yes,,,,,,,,,The economy,,,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Rural,Small Cities/Rural,Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,3.51139640808105,,White Born-again/Evangelical Christians,Not too important,Not important,38320.0
28457.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,,9.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,5.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Not too serious,Not serious,Non married men,"Cities over 500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.495645016431808,,White Born-again/Evangelical Christians,Omit,Omit,38109.0
28458.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,,2.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,2.0,The Republican candidate,No,,,,,,,,,Immigration,,,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.247822508215904,,White Born-again/Evangelical Christians,Not at all important,Not important,37920.0
28459.0,Marsha Blackburn,Bill Lee,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,5.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,3.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities over 500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,3.51139640808105,,All others,Omit,Omit,37221.0
28460.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,,2.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,2.0,The Republican candidate,Yes,,,,,,,,,Immigration,,,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.11515378952026,,White Born-again/Evangelical Christians,Not at all important,Not important,37920.0
28462.0,Marsha Blackburn,Bill Lee,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,Yes,,7.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,4.0,The Republican candidate,Yes,,,,,,,,,Gun policy,,,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,2.67191243171692,,White Born-again/Evangelical Christians,Not too important,Not important,37040.0
28688.0,Marsha Blackburn,Bill Lee,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,,,9.0,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Unfavorable,,,,,,5.0,The Republican candidate,,Minor changes,Yes,,,,,,,Gun policy,,,,,,45+,18-64,,,,,,,,Liberal,,,,Black,Black,National questionnaire,,Black,Non-white,,South,Politically motivated,The Republican candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,,Telephone survey,,,,,,,Too tough,Version 2,,2.23814964294434,,,,,38108.0
28690.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,3.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,,,,,,2.0,The Republican candidate,,Omit,No,,,,,,,Omit,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,,White,White,,South,Politically motivated,The Republican candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,Tennessee,Other,,Telephone survey,,,,,,,About right,Version 2,,2.23030757904053,,,,,37323.0
