ID,SENTX18,GOVTX18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BORNINTX14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRUZLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRUZ,FAVDEM2,FAVMCONL,FAVOROURKE,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTX18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMMWALL,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVTX18,KAVTX18A,KAVTX18B,KNEEL18,LATINO,MARRIED,MOVETOTX14,NEC,NEC2,OROURKELIB,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
10090.0,Ted Cruz,Greg Abbott,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Moved to Texas,No,,26.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,,,Favorable,,,,,,2.0,The Republican candidate,No,,The Republican Party,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,,,10+ years but not born here,,,Too liberal,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,Minorities are favored over whites,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,,Texas,White suburban men,,Telephone survey,,,,,,,,Version 3,,0.912265837192535,,All others,,,75034.0
10091.0,Beto O'Rourke,Lupe Valdez,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Moved to Texas,No,,14.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,,Favorable,,,,,,1.0,The Democratic candidate,No,,The Democratic Party,Oppose,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,,,10+ years but not born here,,,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,No group is favored,South,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.675891518592834,,All others,,,77706.0
10092.0,Beto O'Rourke,Lupe Valdez,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Born in Texas,Yes,,4.0,The Democratic Party,,Too conservative,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,,Favorable,,,,,,1.0,The Democratic candidate,Yes,,The Democratic Party,Oppose,,,,,,,,,Not a factor at all,Not important,Not a factor,Approve,,,I was born in Texas,,,About right,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,No group is favored,South,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.302484065294266,,White Born-again/Evangelical Christians,,,75446.0
10093.0,Beto O'Rourke,Lupe Valdez,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Moved to Texas,No,,6.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,,Favorable,,,,,,2.0,The Democratic candidate,No,,The Democratic Party,Oppose,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,,,10+ years but not born here,,,About right,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,Whites are favored over minorities,South,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.914593696594238,,All others,,,76013.0
10094.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,Born in Texas,No,,27.0,The Republican Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,Favorable,,,Unfavorable,,,,,,4.0,The Republican candidate,Yes,,The Republican Party,Oppose,,,,,,,,,A minor factor,Not important,A factor,Disapprove,,,I was born in Texas,,,Too liberal,45+,18-64,Independent/Something else,,,Independent men,Independent,Independent Men,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,State questionnaire,,,,No group is favored,South,,The Republican candidate,Male,,,,,Suburbs,Suburbs,,Texas,,,Telephone survey,,,,,,,,Version 3,,1.09768712520599,,All others,,,78374.0
10095.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,Complete,Born in Texas,No,,34.0,The Republican Party,,About right,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,,,Unfavorable,,,,,,4.0,The Republican candidate,,,The Republican Party,Support,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,,,I was born in Texas,,,Too liberal,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,Other,State questionnaire,Other,Non-white,,Minorities are favored over whites,South,,The Republican candidate,Female,All other races,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,1.73155903816223,,All others,,,77905.0
10096.0,Ted Cruz,Other,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Moved to Texas,No,,19.0,The Republican Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Favorable,,,Favorable,,,,,,5.0,Other,No,,The Republican Party,Oppose,,,,,,,,,A minor factor,Not important,A factor,Omit,,,10+ years but not born here,,,Too liberal,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,No group is favored,South,,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,3.73001170158386,,All others,,,79606.0
10097.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Born in Texas,Yes,,10.0,The Republican Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,,,Unfavorable,,,,,,4.0,The Republican candidate,Yes,,Omit,Support,,,,,,,,,A minor factor,Not important,A factor,Disapprove,,,I was born in Texas,,,Too liberal,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Other,Non-white,,No group is favored,South,,The Republican candidate,Female,All other races,,,,Rural,Small Cities/Rural,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.982503294944763,,All others,,,78945.0
10098.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Born in Texas,Yes,,4.0,The Republican Party,,About right,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,,,Unfavorable,,,,,,1.0,The Republican candidate,Yes,,Omit,Support,,,,,,,,,The most important factor,Important,A factor,Disapprove,,,I was born in Texas,,,Too liberal,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,Minorities are favored over whites,South,,The Republican candidate,Female,Latino women,,,,Suburbs,Suburbs,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.702474772930145,,All others,,,75401.0
10099.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Moved to Texas,No,,32.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Favorable,,,,,,2.0,The Democratic candidate,No,,The Democratic Party,Oppose,,,,,,,,,A minor factor,Not important,A factor,Approve,,,10+ years but not born here,,,About right,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Non-white,,Whites are favored over minorities,South,,The Democratic candidate,Female,All other races,,,,"Cities over 500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.986807942390442,,All others,,,75244.0
10100.0,Ted Cruz,Greg Abbott,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Born in Texas,Yes,,11.0,The Republican Party,,About right,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,,,Unfavorable,,,,,,5.0,The Republican candidate,No,,The Republican Party,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,,,I was born in Texas,,,Too liberal,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,No group is favored,South,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.64823442697525,,White Born-again/Evangelical Christians,,,76442.0
10101.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Born in Texas,Yes,,19.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,,,Unfavorable,,,,,,5.0,The Republican candidate,No,,The Republican Party,Support,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,,,I was born in Texas,,,Too liberal,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,No group is favored,South,,The Republican candidate,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,1.03220093250275,,All others,,,79416.0
10102.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Born in Texas,Yes,,27.0,The Republican Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Omit,,,Unfavorable,,,,,,4.0,The Republican candidate,Yes,,The Democratic Party,Support,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,,,I was born in Texas,,,Too liberal,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,No group is favored,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,,Texas,White suburban men,,Telephone survey,,,,,,,,Version 3,,2.99199819564819,,White Born-again/Evangelical Christians,,,78382.0
10103.0,Ted Cruz,Greg Abbott,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Moved to Texas,Yes,,23.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Unfavorable,,,,,,6.0,The Republican candidate,Yes,,The Republican Party,Support,,,,,,,,,A minor factor,Not important,A factor,Disapprove,,,10+ years but not born here,,,Too liberal,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,No group is favored,South,,The Republican candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,2.82278537750244,,All others,,,78253.0
10104.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Born in Texas,Yes,,15.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Favorable,,,,,,6.0,The Democratic candidate,No,,The Democratic Party,Oppose,,,,,,,,,A minor factor,Not important,A factor,Approve,,,I was born in Texas,,,About right,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,Whites are favored over minorities,South,,The Democratic candidate,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,,Telephone survey,,,,,,,,Version 3,,2.37015104293823,,All others,,,78501.0
10105.0,Ted Cruz,Greg Abbott,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,Latino 65+,Complete,Moved to Texas,No,,14.0,The Republican Party,,Omit,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Omit,,,Unfavorable,,,,,,3.0,The Republican candidate,Yes,,The Republican Party,Support,,,,,,,,,A minor factor,Not important,A factor,Approve,,,Less than 10 years,,,Omit,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,American Indian,State questionnaire,Other,Non-white,,No group is favored,South,,The Republican candidate,Male,All other races,,,,Suburbs,Suburbs,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.841396272182465,,All others,,,77539.0
10106.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Moved to Texas,No,,22.0,The Republican Party,,Too liberal,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Omit,,,,,,3.0,The Republican candidate,No,,The Republican Party,Support,,,,,,,,,Not a factor at all,Not important,Not a factor,Approve,,,10+ years but not born here,,,About right,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Other,State questionnaire,Other,Non-white,,Whites are favored over minorities,South,,The Republican candidate,Female,All other races,,,,Suburbs,Suburbs,,Texas,Other,,Telephone survey,,,,,,,,Version 3,,0.876720309257507,,All others,,,77494.0
10107.0,Ted Cruz,Greg Abbott,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Born in Texas,Yes,,3.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,The Republican candidate,Yes,,Omit,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,,,I was born in Texas,,,Too liberal,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,No group is favored,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,,Texas,White suburban men,,Telephone survey,,,,,,,,Version 3,,0.91398423910141,,White Born-again/Evangelical Christians,,,75035.0
10108.0,Ted Cruz,Greg Abbott,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Born in Texas,No,,8.0,The Republican Party,,Too liberal,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,,,Unfavorable,,,,,,1.0,The Republican candidate,No,,Omit,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,,,I was born in Texas,,,Omit,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,No group is favored,South,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,,Texas,White suburban women,,Telephone survey,,,,,,,,Version 3,,0.507119715213776,,All others,,,77318.0
