ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENME06,GOVME06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BUSH4,IRAQWAR,GUNOWNER,STECME,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
13821.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.641540765762329,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,45-49,Independent,Liberal,$50k-$75k,Protestant,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
13826.0,Maine,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739443063735962,Jean Hay Bright (Dem),Barbara Merrill (Independent),Female,White,45-49,Independent,Liberal,$50k-$75k,Catholic,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
13828.0,Maine,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.79067862033844,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,65-74,Democratic,Moderate,$50k-$75k,Catholic,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
13844.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11395287513733,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,75 or over,Republican,Conservative,$15k-$30k,Protestant,Somewhat approve,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
13865.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33184611797333,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,50-59,Independent,Moderate,$50k-$75k,Something else,Strongly approve,Strongly approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
13910.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.767476141452789,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,65-74,Democratic,Liberal,$50k-$75k,None,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
13918.0,Maine,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.655898690223694,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,25-29,Independent,Moderate,$15k-$30k,Protestant,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
13920.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.802741646766663,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,Protestant,Strongly disapprove,Strongly approve,Yes,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
13958.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18137037754059,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,18-24,Democratic,Conservative,$15k-$30k,Catholic,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
13975.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27999794483185,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,65-74,Democratic,Moderate,$15k-$30k,Catholic,Strongly disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale,4901.0
13995.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.753703057765961,Jean Hay Bright (Dem),John Baldacci (Dem),Male,,75 or over,Democratic,Liberal,,,Strongly disapprove,No answer,Yes,Good,Excellent/Good,To express opposition to George W Bush,,,60 or over,65 or over,65 or over,60 or over,Democratic,,,,,Disapprove,No answer,,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
13997.0,Maine,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02224683761597,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,50-59,Republican,Moderate,Under $15k,None,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,None,White None,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Very downscale,4927.0
14017.0,Maine,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.32774114608765,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,60-64,Independent,Moderate,$50k-$75k,Protestant,Somewhat disapprove,Somewhat approve,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
14066.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.994966149330139,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,50-59,Independent,Conservative,$50k-$75k,Catholic,No answer,Strongly disapprove,No,Not so good,Not so good/Poor,No answer,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,No answer,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale,4901.0
14072.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03854954242706,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,18-24,Something else,Conservative,Under $15k,Other Christian,Somewhat disapprove,Somewhat approve,Yes,Not so good,Not so good/Poor,No answer,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
14073.0,Maine,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.89866316318512,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,30-39,Democratic,Moderate,$15k-$30k,Something else,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Very downscale,4927.0
14083.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26714301109314,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,Protestant,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
14115.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00704252719879,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,Protestant,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
14128.0,Maine,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01447522640228,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,50-59,Independent,Moderate,$75k-$100k,Catholic,Somewhat approve,Strongly approve,No,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Very downscale,4927.0
14130.0,Maine,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.959956884384155,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,65-74,Independent,Moderate,$15k-$30k,Catholic,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
14132.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.62735033035278,Other,Barbara Merrill (Independent),Female,White,65-74,Democratic,Moderate,Under $15k,Catholic,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale,4901.0
14161.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20488023757935,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,50-59,Democratic,Liberal,$15k-$30k,Protestant,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
14166.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.833863973617554,Olympia Snowe (Rep),Patricia LaMarche (Green),Female,White,18-24,Something else,Moderate,$150k-$200k,Catholic,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
14178.0,Maine,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05285680294037,Olympia Snowe (Rep),,,White,,,,,,No answer,No answer,No answer,No Answer,No Answer,No answer,,Non-white,,,,,,,,,,No answer,No answer,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4021.0
14184.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.72243744134903,Jean Hay Bright (Dem),Chandler Woodcock (Rep),Male,White,50-59,Republican,Moderate,$15k-$30k,Catholic,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale,4901.0
14198.0,Maine,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02224683761597,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,30-39,Independent,Conservative,$30k-$50k,None,Somewhat approve,Strongly approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Very downscale,4927.0
14222.0,Maine,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.790372133255005,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,,65-74,Republican,Moderate,$15k-$30k,Something else,Strongly approve,Strongly approve,No answer,Not so good,Not so good/Poor,George W Bush was not a factor,,,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Something else,Non-White,Approve,Approve,,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale,4938.0
14234.0,Maine,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29950737953186,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,18-24,Independent,Moderate,$30k-$50k,Other Christian,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
14245.0,Maine,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.912788033485413,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,40-44,Republican,Moderate,$50k-$75k,,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
