ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENFL06,GOVFL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,CUBAN3,BUSH4,COUNTACC,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPINSURG,DESCRIBS,JEBJOB4,JEBJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
1145.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.702272713184357,Bill Nelson (Dem),Jim Davis (Dem),Female,White,75 or over,Independent,Moderate,,Jewish,Postgraduate study,No,Strongly disapprove,Not at all confident,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Very important,I dislike the other candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,22.0,Competitive,Miami/Gold Coast,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,33433.0
1146.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.52672666311264,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,65-74,Independent,Moderate,$15k-$30k,Catholic,High school graduate,No,Somewhat disapprove,Somewhat confident,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Very important,I like my candidate but with reservations,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,13.0,Competitive,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,34223.0
1147.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.43458127975464,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,60-64,Republican,Conservative,,Protestant,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,2.0,Unoppsed Democratic,North,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,32404.0
1148.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.448817163705826,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,65-74,Democratic,Liberal,$15k-$30k,Catholic,High school graduate,No,Strongly disapprove,Somewhat confident,Somewhat disapprove,Not at all important,Somewhat important,Somewhat important,Very important,I like my candidate but with reservations,Somewhat disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,3.0,Unoppsed Democratic,Central,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,32808.0
1149.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.944988489151,,Other,Female,White,60-64,Independent,,,Other Christian,High school graduate,No,Somewhat approve,Very confident,No answer,Somewhat important,Somewhat important,Not at all important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,No answer,Very/Somewhat confident,White,English,"Cities over 500,000","Cities over 50,000",6.0,Strong Republican,North,Suburb,Urban,Urban Core,Downscale,32221.0
1150.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.41142237186432,Katherine Harris (Rep),Charlie Crist (Rep),Female,Hispanic/Latino,30-39,Something else,Moderate,$30k-$50k,Catholic,High school graduate,"Yes, other Hispanic",Somewhat approve,Very confident,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Very important,I strongly favor my candidate,Somewhat disapprove,Disapprove,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Republican,North,Town,Rural,Rural,Downscale,34476.0
1151.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.976066529750824,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Independent,Moderate,,Protestant,Postgraduate study,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,34135.0
1152.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.601299703121185,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,Jewish,College graduate,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,I dislike the other candidate,Strongly Approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Jewish,White Jewish,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,5.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,34711.0
1153.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.83628648519516,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Democratic,Liberal,$30k-$50k,Catholic,High school graduate,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,I dislike the other candidate,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,3.0,Unoppsed Democratic,Central,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,32808.0
1154.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02218425273895,Bill Nelson (Dem),Jim Davis (Dem),Male,Hispanic/Latino,65-74,Democratic,Liberal,,Catholic,High school graduate,"Yes, Cuban",Somewhat approve,Somewhat confident,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,Non-White,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,33165.0
1155.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.33477163314819,Other,Other,Female,White,40-44,Independent,Moderate,,,College graduate,No,No answer,Somewhat confident,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I like my candidate but with reservations,No Answer,No Answer,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,,,,,College graduate,At least some college,No answer,Disapprove,Very/Somewhat confident,White,English,"Cities 10,000-50,000",Small Cities/Rural,14.0,Strong Republican,South,Town,Rural,Rural,Very upscale,34145.0
1156.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.08701574802399,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,60-64,Independent,Moderate,,Protestant,Some college or associate degree,No,Somewhat approve,Somewhat confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I like my candidate but with reservations,Somewhat approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,2.0,Unoppsed Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,32328.0
1157.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.355639278888702,Bill Nelson (Dem),Jim Davis (Dem),Male,Black,65-74,Democratic,Liberal,,Other Christian,High school graduate,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Black,English,Rural,Small Cities/Rural,4.0,Strong Republican,North,Extremely Low Density Rural,Rural,Rural,Downscale,32344.0
1158.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.801885426044464,Bill Nelson (Dem),Jim Davis (Dem),Female,,75 or over,Democratic,Moderate,$200k or more,None,Postgraduate study,,Strongly disapprove,No answer,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not at all important,I strongly favor my candidate,No Answer,No Answer,,,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,None,Non-White,College graduate,At least some college,Disapprove,Disapprove,No answer,,,Suburbs,Suburbs,13.0,Competitive,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,33947.0
1159.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.926399350166321,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Independent,Moderate,$30k-$50k,None,College graduate,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Very important,I dislike the other candidate,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,None,White None,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,34135.0
1160.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.926399350166321,Bill Nelson (Dem),Jim Davis (Dem),Female,Hispanic/Latino,65-74,Democratic,Liberal,,Protestant,High school graduate,"Yes, other Hispanic",Strongly disapprove,Not very confident,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly disapprove,Disapprove,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,34135.0
1161.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.798637092113495,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,50-59,Democratic,Moderate,$15k-$30k,Protestant,Some college or associate degree,No,Somewhat approve,Very confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,White,English,"Cities 10,000-50,000",Small Cities/Rural,16.0,Competitive,South,Town,Rural,Rural,Very downscale,33870.0
1162.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.498702347278595,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,40-44,Democratic,Liberal,$30k-$50k,Other Christian,Some college or associate degree,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Extremely important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly disapprove,Disapprove,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Black,English,"Cities 10,000-50,000",Small Cities/Rural,16.0,Competitive,South,Suburb,Rural,Rural,Downscale,34982.0
1163.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.67796492576599,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,25-29,Independent,Liberal,Under $15k,None,Postgraduate study,No,Somewhat approve,Somewhat confident,Strongly approve,Extremely important,Somewhat important,Somewhat important,Very important,I dislike the other candidate,Somewhat approve,Approve,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,34601.0
1164.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.34873509407043,Bill Nelson (Dem),Jim Davis (Dem),Female,Hispanic/Latino,50-59,Democratic,Liberal,$50k-$75k,Catholic,Some college or associate degree,"Yes, other Hispanic",Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,Extremely important,Extremely important,No Answer,I strongly favor my candidate,Strongly disapprove,Disapprove,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,25.0,Strong Republican,Miami/Gold Coast,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33175.0
