ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCA06,GOVCA06,AGCA06,PROOP85CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,CHILD,LATINO,BUSH4,IRAQWAR,ARNDJOB4,ARNDJOB2,ARNLDLIB,SAFER06,BORNUSA,STECCA,STEC2,ABORTION,ABORT2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
638.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.07302308082581,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Female,White,45-49,Republican,Moderate,$150k-$200k,College graduate,No one does,No,No,Somewhat approve,Somewhat disapprove,Somewhat approve,Approve,About right,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",1.0,Strong Democratic,Coastal,Low Density Rural,Urban,Urban Core,Upscale,94558.0
639.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.8340787887573198,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Female,White,50-59,Independent,Liberal,$100k-$150k,College graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,About right,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,24.0,Strong Republican,Coastal,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93455.0
640.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.260148972272873,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,50-59,Democratic,Liberal,$50k-$75k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",2.0,Strong Republican,Inland/Valley,High Density Urban,Urban,Urban Core,Downscale,95926.0
641.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.34533715248108,Dick Mountjoy (Rep),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,50-59,Democratic,Liberal,$15k-$30k,Some college or associate degree,No one does,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,3.0,Strong Republican,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,95628.0
642.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.672072291374207,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,Hispanic/Latino,40-44,Democratic,Moderate,$50k-$75k,Some college or associate degree,No one does,No,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,No Answer,No Answer,No Answer,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,26.0,Strong Republican,Los Angeles County,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,91773.0
643.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.15492391586304,,Arnold Schwarzenegger (Rep),Did not vote for attorney general,Yes,Male,White,45-49,Something else,Conservative,$75k-$100k,Postgraduate study,No one does,No,No,Somewhat disapprove,Somewhat approve,Somewhat approve,Approve,No Answer,Safer from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,49.0,Strong Republican,Southern California,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,92586.0
644.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.04133641719818,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Female,White,75 or over,Democratic,,$15k-$30k,High school graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,No Answer,Yes,Not so good,Not so good/Poor,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Rural,Small Cities/Rural,1.0,Strong Democratic,Coastal,Town,Rural,Rural,Very downscale,95571.0
645.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66292834281921,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Female,White,30-39,Republican,Moderate,$50k-$75k,College graduate,"Yes, someone else does",Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,Approve,About right,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter)",Women with children,Women with children,White,English,Suburbs,Suburbs,21.0,Strong Republican,Inland/Valley,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,93654.0
646.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.2622777223587,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,50-59,Democratic,Liberal,,Postgraduate study,"Yes, I do",No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Women without children,White,English,Suburbs,Suburbs,10.0,Strong Democratic,Bay Area,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94549.0
647.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.475964516401291,Dick Mountjoy (Rep),Phil Angelides (Dem),Chuck Poochigian (Rep),Yes,Female,White,30-39,Republican,Conservative,$30k-$50k,High school graduate,No one does,Yes,No,Strongly approve,Somewhat disapprove,Somewhat approve,Approve,About right,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,52.0,Strong Republican,Southern California,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0
648.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.42424297332764,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,30-39,Democratic,Liberal,$100k-$150k,College graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,About right,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Upscale,94112.0
649.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.02314043045044,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Male,White,50-59,Democratic,Moderate,$100k-$150k,Postgraduate study,No one does,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,No Answer,Less safe from terrorism,Yes,Poor,Not so good/Poor,No Answer,No Answer,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men with children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",6.0,Strong Democratic,Coastal,Suburb,Urban,Urban Core,Upscale,95404.0
650.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.54353451728821,Did not vote for U.S. senator,Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Female,White,65-74,Democratic,Conservative,$15k-$30k,High school graduate,No one does,No,No,Somewhat approve,Somewhat approve,Somewhat approve,Approve,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Illegal in most cases,Illegal in all/most cases,No Answer,White female,White female,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,21.0,Strong Republican,Inland/Valley,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,93274.0
651.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.99605441093445,Dianne Feinstein (Dem),Other,Jerry Brown (Dem),Yes,Female,White,40-44,Democratic,Moderate,$75k-$100k,College graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,About right,Less safe from terrorism,Yes,Poor,Not so good/Poor,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Very upscale,94122.0
652.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.13578963279724,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,Asian,45-49,Democratic,Moderate,$75k-$100k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,Asian,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Downscale,94109.0
653.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.388571292161942,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Female,White,50-59,Something else,Moderate,$30k-$50k,Postgraduate study,"Yes, I do",Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too liberal,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Women with children,Women with children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",23.0,Strong Democratic,Southern California,Suburb,Urban,Urban Core,Very downscale,93033.0
654.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.883231401443481,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Yes,Male,White,30-39,Independent,Moderate,$50k-$75k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Strongly Approve,Approve,About right,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,No Answer,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,52.0,Strong Republican,Southern California,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,91977.0
655.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.315569430589676,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,50-59,Independent,Liberal,$100k-$150k,Postgraduate study,No one does,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Strong Democratic,Bay Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,94920.0
656.0,California,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.98900485038757,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,White,18-24,Republican,Conservative,$75k-$100k,Postgraduate study,"Yes, someone else does",No,No,Somewhat approve,Somewhat approve,Strongly Approve,Approve,About right,Safer from terrorism,Yes,Excellent,Excellent/Good,Illegal in all cases,Illegal in all/most cases,Deported to the country they came from,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter)",All others,Men without children,White,English,Suburbs,Suburbs,40.0,Strong Republican,Southern California,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92870.0
