ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWV06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BRNAGAIN,UNION4,BUSH4,IRAQWAR,BYRDAGE,MANCHJOB,MANCJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
13696.0,West Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04813575744629,John Raese (Rep),Female,White,65-74,Republican,Conservative,$50k-$75k,Protestant,No,No one does,Somewhat approve,Somewhat approve,Yes,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26201.0
13720.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781221985816956,Robert Byrd (Dem),Female,White,45-49,Independent,Conservative,$30k-$50k,Protestant,Yes,"Yes, someone else does",Somewhat disapprove,Somewhat disapprove,No,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13741.0,West Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04813575744629,John Raese (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Protestant,Yes,No one does,Somewhat approve,Somewhat approve,Yes,Somewhat approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26201.0
13745.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.851501286029816,Robert Byrd (Dem),Female,White,30-39,Democratic,Moderate,$50k-$75k,None,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale,26250.0
13752.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.964199841022491,Robert Byrd (Dem),Male,White,65-74,Democratic,Liberal,$100k-$150k,Jewish,No,"Yes, I do",Strongly disapprove,Strongly disapprove,No,Somewhat disapprove,Disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13781.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.836736083030701,Robert Byrd (Dem),Male,White,30-39,Republican,Moderate,$200k or more,Catholic,No,No one does,Strongly approve,Somewhat approve,No,Strongly approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13787.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926702439785004,Robert Byrd (Dem),Female,White,60-64,Democratic,Moderate,$30k-$50k,Protestant,,No one does,Somewhat disapprove,Somewhat approve,No,Strongly approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,Disapprove,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26537.0
13815.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.900229036808014,Robert Byrd (Dem),Female,White,60-64,Democratic,,,Protestant,No,"Yes, someone else does",Strongly disapprove,Strongly disapprove,No,Somewhat disapprove,Disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13820.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.886382043361664,Robert Byrd (Dem),Male,,75 or over,Democratic,Moderate,$15k-$30k,Protestant,Yes,No one does,Somewhat approve,Somewhat disapprove,No Answer,Strongly disapprove,Disapprove,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Approve,Disapprove,No,No,No (no union member in household),,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale,26250.0
13855.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.861342310905457,Robert Byrd (Dem),Male,White,50-59,Democratic,Moderate,Under $15k,Protestant,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26537.0
13882.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781221985816956,Robert Byrd (Dem),Female,White,30-39,Democratic,Liberal,,Protestant,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13896.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.912009477615356,Robert Byrd (Dem),Male,White,40-44,Republican,Liberal,$30k-$50k,Other Christian,No,No one does,Somewhat approve,Strongly approve,No,Strongly approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale,26250.0
13909.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.804195702075958,Robert Byrd (Dem),Female,White,40-44,Democratic,Moderate,$30k-$50k,Catholic,No,No one does,Somewhat disapprove,Somewhat disapprove,No,Strongly approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26537.0
13917.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781221985816956,Robert Byrd (Dem),Female,White,50-59,Independent,Conservative,$75k-$100k,Protestant,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13922.0,West Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.909575998783112,John Raese (Rep),Female,White,30-39,Republican,Moderate,$75k-$100k,Other Christian,Yes,"Yes, someone else does",Strongly approve,Somewhat approve,Yes,Somewhat disapprove,Disapprove,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26201.0
13941.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781221985816956,Robert Byrd (Dem),Female,White,30-39,Democratic,Liberal,$50k-$75k,Catholic,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
13952.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33527421951294,John Raese (Rep),Female,White,25-29,Republican,Conservative,Under $15k,Mormon/LDS,No,No one does,Somewhat approve,Strongly approve,No,Somewhat approve,Approve,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
13955.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.851501286029816,Robert Byrd (Dem),Female,White,30-39,Republican,Moderate,$30k-$50k,Catholic,No,"Yes, someone else does",Somewhat approve,Somewhat disapprove,No,Strongly approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale,26250.0
13961.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.94537889957428,Robert Byrd (Dem),Male,White,18-24,Republican,Moderate,Under $15k,Something else,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26537.0
13977.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.900229036808014,Robert Byrd (Dem),Female,White,75 or over,Democratic,Liberal,Under $15k,None,No,No one does,Strongly disapprove,Strongly disapprove,Yes,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
14001.0,West Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.909575998783112,John Raese (Rep),Female,White,45-49,Republican,Conservative,$15k-$30k,Other Christian,No,No one does,Strongly approve,Strongly approve,Yes,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26201.0
14020.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.759269654750824,Robert Byrd (Dem),Female,,65-74,Republican,Conservative,$50k-$75k,Protestant,Yes,No one does,Somewhat approve,Somewhat disapprove,No,Strongly approve,Approve,,,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Approve,Disapprove,No,No,No (no union member in household),,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
14021.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.822969019412994,Did not vote,Male,White,25-29,Republican,Conservative,$100k-$150k,Protestant,No,No one does,Somewhat approve,Somewhat approve,No,Somewhat approve,Approve,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
14022.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.912009477615356,Robert Byrd (Dem),Male,White,50-59,Democratic,Moderate,$15k-$30k,Protestant,Yes,"Yes, I do",Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale,26250.0
14030.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.837138593196869,Robert Byrd (Dem),Male,,65-74,Democratic,Liberal,$15k-$30k,Protestant,Yes,No one does,Strongly disapprove,Somewhat disapprove,No,Strongly approve,Approve,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale,26537.0
14054.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781221985816956,Robert Byrd (Dem),Female,White,45-49,Democratic,Moderate,$15k-$30k,Other Christian,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
