ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
2093.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.069375872612,Bob Corker (Rep),,Yes,Female,White,50-59,Republican,Conservative,$30k-$50k,Protestant,More than once a week,Yes,Some college or associate degree,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Downscale,37355.0
2094.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.645152509212494,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,50-59,Independent,Conservative,$100k-$150k,Other Christian,A few times a month,Yes,College graduate,Yes,No,Somewhat approve,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,No Answer,No Answer,No Answer,George W Bush was not a factor,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale,37745.0
2095.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.26716411113739,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,60-64,Republican,Conservative,$30k-$50k,Other Christian,A few time a year,No,Did not complete high school,No,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,No,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",To express support for George W Bush,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,East,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,37705.0
2096.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.18834328651428,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,65-74,Something else,Conservative,$50k-$75k,Other Christian,More than once a week,Yes,College graduate,Yes,No,Somewhat approve,No answer,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express support for George W Bush,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,No answer,Approve,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,7.0,Strong Republican,Nashville area,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37027.0
2097.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.515200257301331,Bob Corker (Rep),Jim Bryson (Rep),No,Female,White,65-74,Independent,,,Other Christian,More than once a week,Yes,Some college or associate degree,No,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,Other women, Women without children,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale,37914.0
2098.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.29181694984436,Harold Ford (Dem),Phil Bredesen (Dem),No,Male,White,75 or over,Independent,Conservative,$50k-$75k,Other Christian,More than once a week,Yes,Some college or associate degree,No,No,Strongly disapprove,Send more troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,No,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",George W Bush was not a factor,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,All others,All others,All others,All men,Men without children,Single men,White,Rural,Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Downscale,37355.0
2099.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,5.06122827529907,Harold Ford (Dem),Phil Bredesen (Dem),Did not vote,Male,Black,75 or over,Democratic,Moderate,$50k-$75k,Protestant,A few time a year,No,College graduate,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Very downscale,37917.0
2100.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.679041624069214,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,40-44,Independent,Conservative,$50k-$75k,Protestant,More than once a week,Yes,High school graduate,Yes,Yes,Somewhat disapprove,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,East,Low Density Rural,Rural,Rural,Downscale,37840.0
2101.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.332962036132813,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,45-49,Democratic,Moderate,Under $15k,Other Christian,More than once a week,Yes,Some college or associate degree,No,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,All others,All others,All others,Other women, Women without children,Single women,White,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale,37110.0
2102.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.967728734016418,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,50-59,Republican,Conservative,$30k-$50k,Protestant,Once a week,Yes,High school graduate,Yes,No,Strongly approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,37663.0
2103.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.04928493499756,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,60-64,Something else,Moderate,$15k-$30k,Protestant,Once a week,Yes,Postgraduate study,Yes,Yes,Strongly approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Extremely important,Somewhat important,Somewhat important,Somewhat important,No Answer,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,East,Suburb,Rural,Rural,Upscale,37660.0
2104.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.49566125869751,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,75 or over,Democratic,Conservative,$30k-$50k,Protestant,A few times a month,No,High school graduate,Yes,No,Strongly disapprove,No answer,Strongly disapprove,Someone else,Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,No answer,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Upscale,37130.0
2105.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.50898480415344,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,65-74,Democratic,Moderate,$75k-$100k,Protestant,A few time a year,No,College graduate,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Somewhat important,Extremely important,Somewhat important,Extremely important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Upscale,37130.0
2106.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.27113914489746,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,65-74,Independent,Conservative,$50k-$75k,Protestant,Once a week,Yes,High school graduate,Yes,No,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,6.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Downscale,38563.0
