ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
19274.0, Nebraska,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.89590984582901,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
19278.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05364942550659,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,40-44,Independent,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale,68510.0
19279.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1792244911193799,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,Yes,No,Strongly disapprove,Somewhat disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Downscale,69301.0
19281.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Independent,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale,68137.0
19288.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04864513874054,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale,68901.0
19295.0, Nebraska,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12148952484131,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,45-49,Democratic,Moderate,$75k-$100k,No,No,Strongly disapprove,Somewhat approve,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68164.0
19311.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974041521549225,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,75 or over,Republican,Moderate,$30k-$50k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68134.0
19314.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11163055896759,Ben Nelson (Dem),David Hahn (Dem),Female,White,30-39,Democratic,Moderate,,Yes,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Democratic,,,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Downscale,69301.0
19323.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.996578454971313,Ben Nelson (Dem),David Hahn (Dem),Female,White,18-24,Independent,Liberal,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale,68137.0
19328.0, Nebraska,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.994277894496918,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,65-74,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
19329.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.84627503156662,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale,68601.0
19346.0, Nebraska,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842068731784821,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Independent,Moderate,$30k-$50k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68124.0
19349.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04864513874054,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale,68901.0
19361.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Independent,Moderate,$100k-$150k,No,No,No answer,No answer,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,All others,No answer,No answer,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale,68137.0
19362.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21349310874939,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,45-49,Republican,Liberal,$30k-$50k,No,No,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Disapprove,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Downscale,69301.0
19366.0, Nebraska,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19677937030792,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,18-24,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68164.0
19370.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.723047316074371,,David Hahn (Dem),Female,Other,40-44,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,American Indian,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale,68510.0
19373.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat disapprove,Strongly approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68134.0
19388.0, Nebraska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.01814198493958,Ben Nelson (Dem),David Hahn (Dem),Female,,30-39,Democratic,Moderate,$50k-$75k,,,Somewhat approve,Somewhat approve,No,To express opposition to George W Bush,Deported to the country they came from,,,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,Approve,Approve,,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
19393.0, Nebraska,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.689435720443726,Pete Ricketts (Rep),David Hahn (Dem),Female,White,75 or over,Republican,Conservative,Under $15k,Yes,No,Somewhat disapprove,Strongly disapprove,No,George W Bush was not a factor,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68124.0
19398.0, Nebraska,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1447892189025901,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,No,No,Somewhat disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
19400.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.808917224407196,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,45-49,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,No Answer,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale,68601.0
19407.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08874094486237,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,65-74,Republican,Conservative,$50k-$75k,No,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Downscale,69301.0
19409.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,30-39,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale,68137.0
19417.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13579642772675,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Moderate,$150k-$200k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale,68901.0
19427.0, Nebraska,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18968296051025,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,45-49,Independent,Moderate,$75k-$100k,No,No,Strongly disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale,68164.0
19428.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965766727924347,Ben Nelson (Dem),David Hahn (Dem),Female,Hispanic/Latino,75 or over,Democratic,Moderate,$15k-$30k,No,Yes,Somewhat disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale,68510.0
