ID,WEIGHT,FLDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,CUBAN,CUBANPR4,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,GUNPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,PUERTORICAN,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REL5,RELIGN18,RELWHITE,SANDERSLIB,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SOCSECDEM20,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277277810.0,1.73920452594757,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Not liberal enough,,24.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,5.0,Bernie Sanders,Health care,No,,Bernie Sanders,Yes,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,About right,Male,Black men,Married men,,Suburbs,Suburbs,Bernie Sanders,English,Florida,Other,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Agrees with you on major issues,33024.0
277277811.0,1.39384663105011,Other,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,21.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,5.0,Joe Biden,Climate change,No,,Joe Biden,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Not liberal enough,Male,White men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33076.0
277277812.0,0.376421868801117,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Not liberal enough,,22.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Bernie Sanders,Health care,No,,Bernie Sanders,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Cares about people like me,White,White,State questionnaire,White,White,White,South,,,,About right,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Omit,Omit,Omit,Version 1,,Can beat Donald Trump,33316.0
277277813.0,0.889696896076202,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Not liberal enough,,24.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Omit,Omit,No,,Joe Biden,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump,33021.0
277277814.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,23.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,5.0,Joe Biden,Omit,No,,Joe Biden,Yes,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Can beat Donald Trump,33328.0
277277815.0,0.361331224441528,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,23.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Bernie Sanders,Health care,No,,Joe Biden,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Cares about people like me,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Non married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33020.0
277277816.0,0.648781597614288,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,22.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,5.0,Joe Biden,Climate change,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33325.0
277277817.0,0.95985209941864,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,About right,,22.0,No,No,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,5.0,Joe Biden,Income inequality,No,,Joe Biden,No,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Too liberal,Female,Black women,Non married women,,Suburbs,Suburbs,Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33069.0
277277818.0,0.95985209941864,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,About right,,24.0,No,No,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,5.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Omit,Female,Black women,Married women,,Suburbs,Suburbs,Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump,33023.0
277277819.0,0.95985209941864,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,About right,,20.0,No,No,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,5.0,Omit,Omit,No,,Joe Biden,No,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Omit,Female,Black women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Yes,Only Biden did,No,Version 1,,Can beat Donald Trump,33311.0
277277820.0,0.454860538244247,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,About right,,21.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,5.0,Joe Biden,Health care,No,,Bernie Sanders,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,About right,Male,White men,Married men,,Suburbs,Suburbs,Bernie Sanders,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33064.0
277277821.0,0.634163618087769,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,18.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,5.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33478.0
277277822.0,1.5449914932251,Other,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,About right,,7.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,2.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,No,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Not liberal enough,Male,White men,Non married men,,Suburbs,Suburbs,Bernie Sanders,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,32746.0
277277823.0,0.921072244644165,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,About right,,22.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,5.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Non married men,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33304.0
277277824.0,1.62722826004028,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,About right,,20.0,No,No,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,5.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Too liberal,Female,Black women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33313.0
277277825.0,0.662362039089203,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,About right,,22.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Joe Biden,Race relations,No,,Joe Biden,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Non married women,,Suburbs,Suburbs,Bernie Sanders,English,Florida,White suburban women,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33486.0
277277826.0,0.660648763179779,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,23.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,5.0,Joe Biden,Income inequality,No,,Bernie Sanders,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban men,Telephone survey,,,,,Omit,Only Sanders did,Yes,Version 1,,Can beat Donald Trump,33029.0
277277827.0,0.524804890155792,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,22.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Omit,Female,White women,Married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33445.0
277277828.0,0.374073654413223,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,About right,,24.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,5.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,Yes,No,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,,,,Too liberal,Male,All other races,Non married men,,Suburbs,Suburbs,Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump,33023.0
277277829.0,2.99511289596558,Other,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,About right,,21.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,5.0,Bernie Sanders,Health care,No,,Joe Biden,Yes,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Too liberal,Male,Black men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump,33414.0
277277830.0,0.580536365509033,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Not liberal enough,,21.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,5.0,Bernie Sanders,Income inequality,No,,Bernie Sanders,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,About right,Male,White men,Non married men,,Suburbs,Suburbs,Bernie Sanders,English,Florida,White suburban men,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Agrees with you on major issues,33067.0
277277831.0,0.979610979557037,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,5.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,1.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Non married men,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues,32609.0
277277832.0,1.74994218349457,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,About right,,7.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,2.0,Joe Biden,Omit,No,,Joe Biden,Yes,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Too liberal,Male,Black men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump,32746.0
