ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
995657.0,Vermont,57.0,Call 1,Backside complete,0.884430170059204,Howard Dean,Female,White,No,45-49,Independent,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,"Yes, I do",Something else,No,Before that,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,45-64,45-59,40-49,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05403
995661.0,Vermont,33.0,Call 1,Backside complete,0.855432450771332,Howard Dean,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Jewish,No,Before that,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0,05465
995671.0,Vermont,77.0,Call 1,Backside complete,1.44948279857635,Howard Dean,Female,White,No,50-59,Independent,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do and someone else does",Jewish,Yes,In the last week,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Omits,Only John Edwards,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Jewish,White Jewish,Omit,Omit,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05404
995685.0,Vermont,62.0,Call 1,Backside complete,1.44150424003601,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05672
995688.0,Vermont,57.0,Call 1,Backside complete,1.11829602718353,Howard Dean,Male,White,No,30-39,Independent,Moderate,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,No,In the last month,National security/Terrorism,He stands up for what he believes,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05403
995689.0,Vermont,14.0,Call 1,Backside complete,0.50043123960495,Other,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
995696.0,Vermont,33.0,Call 1,Backside complete,0.855432450771332,Howard Dean,Female,White,No,40-44,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",Catholic,No,Before that,Education,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0,05465
995711.0,Vermont,77.0,Call 1,Backside complete,1.44948279857635,Howard Dean,Female,White,No,50-59,Independent,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,Catholic,No,Before that,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05404
995717.0,Vermont,62.0,Call 1,Backside complete,1.14004683494568,John Kerry,Female,White,No,65-74,Independent,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,Jewish,,In the last week,Omit,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Omit,No college degree,Yes,"$50,000 or more",65 or over,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05672
995723.0,Vermont,57.0,Call 1,Backside complete,1.17799401283264,John Kerry,Female,White,No,50-59,Democrat,Somewhat conservative,Postgraduate study,,Worse today,"Yes, I do",Jewish,No,Before that,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,,18-64,Democrat,Conservative,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05403
995725.0,Vermont,14.0,Call 1,Backside complete,0.50043123960495,Other,Male,White,No,45-49,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,"Yes, I do",Something else,No,In the last month,Economy/Jobs,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
995730.0,Vermont,33.0,Call 1,Backside complete,1.11416041851044,Howard Dean,Female,White,,60-64,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Something else,No,Today,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0,05465
995737.0,Vermont,77.0,Call 1,Backside complete,1.83276283740997,Howard Dean,Male,White,No,30-39,Independent,Very liberal,Postgraduate study,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Before that,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Omit,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05404
995747.0,Vermont,62.0,Call 1,Backside complete,1.32455408573151,Howard Dean,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,The war in Iraq,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"$50,000 or more",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05672
995754.0,Vermont,57.0,Call 1,Backside complete,1.11829602718353,Howard Dean,Male,White,No,50-59,Independent,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",None,No,Before that,National security/Terrorism,He is honest and trustworthy,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05403
995755.0,Vermont,14.0,Call 1,Backside complete,0.797662079334259,John Kerry,Female,White,No,50-59,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Protestant,No,Before that,Economy/Jobs,He stands up for what he believes,Omit,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Omit,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Omit,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
995767.0,Vermont,77.0,Call 1,Backside complete,1.62243235111237,Howard Dean,Female,White,No,25-29,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Omit,No one does,Catholic,Yes,Before that,Health care/Medicare,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,18-29,18-29,25-29,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0,05404
995779.0,Vermont,62.0,Call 1,Backside complete,1.0169689655304,Howard Dean,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,Something else,No,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05672
