ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
270888.0,Alabama,46.0,Call 3,Complete,Election day exit poll,0.632947385311127,Newt Gingrich,Female,White,40-44,40-44,Moderate,Republican,"$200,000 or more",College graduate,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,Too conservative,,,,Somewhat,Neutral,,Gingrich,Definitely vote for the Republican nominee,No,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,35242.0
270869.0,Alabama,29.0,Call 3,Complete,Election day exit poll,0.827335059642792,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,About right,Not conservative enough,,,,A great deal,Somewhat support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36054.0
270860.0,Alabama,87.0,Call 3,Complete,Election day exit poll,1.1634863615036,Newt Gingrich,Female,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,A minor factor,Yes,,,,,,Federal budget deficit,Yes,Has the right experience,,Somewhat support,In the last few weeks,,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,36619.0
270859.0,Alabama,27.0,Call 3,Complete,Election day exit poll,0.592350840568542,Newt Gingrich,Male,White,50-59,50-59,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,,Somewhat oppose,Earlier this year,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,35981.0
270848.0,Alabama,2.0,Call 3,Complete,Election day exit poll,0.850001811981201,Newt Gingrich,Female,White,40-44,40-44,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,About right,About right,,,,Not much,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0
270841.0,Alabama,27.0,Call 3,Complete,Election day exit poll,0.592350840568542,Newt Gingrich,Male,White,45-49,45-49,Moderate,Republican,"Under $30,000",High school or less,,Gingrich,The most important factor,,,,,,,Illegal immigration,Yes,Can defeat Barack Obama,,Neutral,Just today,,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Neutral,,Last few days,Since January 1st,Yes,,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,35981.0
270825.0,Alabama,2.0,Call 3,Complete,Election day exit poll,0.828235566616058,Newt Gingrich,Female,White,60-64,60-64,Somewhat liberal,Independent,"$50,000-$99,999",College graduate,,Gingrich,One of several important factors,Yes,,,,,,The economy,No,Has the right experience,,Neutral,Just today,,,,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0
270821.0,Alabama,29.0,Call 3,Complete,Election day exit poll,0.827335059642792,Newt Gingrich,Female,White,40-44,40-44,Somewhat liberal,Independent,,Some college/assoc. degree,,Romney,One of several important factors,Yes,,,,,,The economy,No,Omit,,Neutral,In the last few weeks,,,,Non married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Omit,Very worried,Omit,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36054.0
270774.0,Alabama,29.0,Call 3,Complete,Election day exit poll,0.799237489700317,Newt Gingrich,Male,White,65 or over,65 or over,Somewhat liberal,Republican,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,A minor factor,Yes,,,,,,Federal budget deficit,Yes,Has the right experience,,Strongly support,Earlier this year,,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36054.0
270764.0,Alabama,84.0,Call 3,Complete,Election day exit poll,1.09973359107971,Newt Gingrich,Female,White,60-64,60-64,,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,The most important factor,Yes,,,,,,The economy,,Has the right experience,,Omit,In the last few days,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Omit,,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,36575.0
270762.0,Alabama,37.0,Call 3,Complete,Election day exit poll,0.656483113765717,Newt Gingrich,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,One of several important factors,Yes,,,,,,Illegal immigration,Yes,Has strong moral character,,Strongly support,In the last few days,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0
270761.0,Alabama,37.0,Call 3,Complete,Election day exit poll,0.656483113765717,Newt Gingrich,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,One of several important factors,Yes,,,,,,Illegal immigration,Yes,Has strong moral character,,Strongly support,In the last few days,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0
270757.0,Alabama,110.0,Call 3,Complete,Election day exit poll,1.90628528594971,Newt Gingrich,Female,White,65 or over,65 or over,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,A great deal,Strongly support,,Gingrich,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Downscale,35476.0
270746.0,Alabama,29.0,Call 3,Complete,Election day exit poll,0.806149303913116,Newt Gingrich,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,The most important factor,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,,Somewhat oppose,In the last few days,,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36054.0
270743.0,Alabama,62.0,Call 3,Complete,Election day exit poll,1.23026716709137,Newt Gingrich,Male,White,40-44,40-44,Moderate,Republican,"Under $30,000",High school or less,,Gingrich,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,Neutral,In the last few weeks,,,,Non married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,Somewhat worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35651.0
270742.0,Alabama,62.0,Call 3,Complete,Election day exit poll,1.23026716709137,Newt Gingrich,Male,White,40-44,40-44,Moderate,Republican,"Under $30,000",High school or less,,Gingrich,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,Neutral,In the last few weeks,,,,Non married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,Somewhat worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35651.0
270738.0,Alabama,110.0,Call 3,Complete,Election day exit poll,2.50586771965027,Newt Gingrich,Male,White,25-29,25-29,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,Gingrich,A minor factor,Yes,,,,,,The economy,Yes,Is a true conservative,,Strongly support,In the last few days,,,,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Downscale,35476.0
270725.0,Alabama,62.0,Call 3,Complete,Election day exit poll,1.19876337051392,Newt Gingrich,Male,White,60-64,60-64,Somewhat conservative,Independent,,High school or less,,Gingrich,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,,Strongly support,Earlier this year,,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35651.0
270720.0,Alabama,110.0,Call 3,Complete,Election day exit poll,1.93960916996002,Newt Gingrich,Male,White,50-59,50-59,Very conservative,Republican,"$200,000 or more",Postgraduate study,Legal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,Not conservative enough,,,,Somewhat,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Downscale,35476.0
270719.0,Alabama,29.0,Call 3,Complete,Election day exit poll,0.820241630077362,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Romney,A minor factor,No,,,,,,The economy,Yes,Has the right experience,,Strongly oppose,In the last few weeks,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Not important,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,Has the right experience,Somewhat worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36054.0
