ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,IARPRS12,SEX,QRACE3,XAGE8,PARTYIA,INCOME12RIA,EDUC12R,BIZVPOL,BREAK12CAU,BRNAGAIN,DESCRIBS12RIA,ISSREP12CAU,QLTIA12R,TEAPARTY,TIMEIA12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,WHTEVANG,XQLTREP12,PREVCAU12R,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
19378.0, Iowa,106.0,Call 2,Complete,Election day exit poll,1.60342633724213,Michele Bachmann,Female,,40-44,Republican,"$30,000-$49,999",High school or less,Working in business,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Strongly support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Support,Earlier than that,Earlier than that,,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,52201.0
19359.0, Iowa,83.0,Call 2,Complete,Election day exit poll,0.677981615066528,Michele Bachmann,Female,White,40-44,Republican,"$100,000 or more",College graduate,Working in business,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,50323.0
19308.0, Iowa,72.0,Call 1,Complete,Election day exit poll,0.203894227743149,Michele Bachmann,,White,50-59,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,One of several important factors,Yes,I like my candidate but with reservations,Abortion,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,51632.0
19306.0, Iowa,23.0,Call 1,Complete,Election day exit poll,0.322977811098099,Michele Bachmann,,White,50-59,,"$30,000-$49,999",Postgraduate study,Working in government,A minor factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Omit,Before that,45-65,30-59,45+,45-59,50-64,,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Omit,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,Omit,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,50261.0
19260.0, Iowa,1.0,Call 1,Complete,Election day exit poll,0.47085365653038,Michele Bachmann,,White,60-64,Republican,"$50,000-$99,999",College graduate,Working in business,Not a factor at all,Yes,I strongly favor my candidate,The economy,Can defeat Barack Obama,Strongly support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,52172.0
19245.0, Iowa,1.0,Call 1,Complete,Election day exit poll,0.47085365653038,Michele Bachmann,,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,A minor factor,No,I strongly favor my candidate,The economy,Has the right experience,Neutral,Before that,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Neutral,Earlier than that,Earlier than that,All others,Has the right experience,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,52172.0
19234.0, Iowa,107.0,Call 2,Complete,Election day exit poll,1.01544630527496,Michele Bachmann,Female,White,65 or over,Republican,"$50,000-$99,999",College graduate,Working in business,A minor factor,Yes,I strongly favor my candidate,Abortion,Is a true conservative,Somewhat support,In December,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,50501.0
19202.0, Iowa,44.0,Call 1,Complete,Election day exit poll,0.679222524166107,Michele Bachmann,Female,Other,50-59,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,Not a factor at all,Yes,I strongly favor my candidate,The economy,Can defeat Barack Obama,Strongly support,In December,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Earlier than that,In the last month,All others,Can defeat Barack Obama,No,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,52241.0
19196.0, Iowa,44.0,Call 1,Complete,Election day exit poll,1.16637301445007,Michele Bachmann,Male,White,65 or over,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,All others,Is a true conservative,No,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,52241.0
20998.0, Iowa,105.0,Call 3,Complete,Election day exit poll,1.38467156887054,Michele Bachmann,Male,White,60-64,Republican,"$50,000-$99,999",Postgraduate study,Working in business,Omit,No,I like my candidate but with reservations,The economy,Has the right experience,Somewhat oppose,In December,45-65,60+,45+,60+,50-64,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Omit,Omit,Oppose,Earlier than that,In the last month,All others,Has the right experience,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,50211.0
20997.0, Iowa,105.0,Call 3,Complete,Election day exit poll,0.573317348957062,Michele Bachmann,,Other,45-49,Independent,"$50,000-$99,999",Some college/assoc. degree,Working in business,The most important factor,Yes,I strongly favor my candidate,Omit,Omit,Neutral,In December,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Earlier than that,In the last month,All others,Omit,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,50211.0
20995.0, Iowa,105.0,Call 3,Complete,Election day exit poll,1.16607475280762,Michele Bachmann,Female,White,50-59,Independent,"Under $30,000",High school or less,Working in business,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,50211.0
20994.0, Iowa,105.0,Call 3,Complete,Election day exit poll,1.24508833885193,Michele Bachmann,Male,White,50-59,Independent,"Under $30,000",High school or less,Working in business,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,50211.0
20984.0, Iowa,105.0,Call 3,Complete,Election day exit poll,1.24508833885193,Michele Bachmann,Male,White,45-49,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in business,The most important factor,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,50211.0
20956.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.519241750240326,Michele Bachmann,Female,White,50-59,Independent,"$30,000-$49,999",High school or less,Working in business,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Is a true conservative,Somewhat support,In the last few days,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Support,Last few days,In the last month,All others,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,51632.0
20947.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87064927816391,Michele Bachmann,Female,White,17-24,Something else,"Under $30,000",Some college/assoc. degree,Working in business,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Strongly support,In December,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale,50588.0
20943.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.203894227743149,Michele Bachmann,,White,50-59,Republican,"$50,000-$99,999",High school or less,Working in government,A minor factor,,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Support,Earlier than that,Earlier than that,,Is a true conservative,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,51632.0
20935.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87064927816391,Michele Bachmann,Female,White,65 or over,Republican,,High school or less,Working in business,The most important factor,Yes,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale,50588.0
20913.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.203894227743149,Michele Bachmann,,White,30-39,Republican,"$50,000-$99,999",College graduate,Working in government,A minor factor,Yes,I like my candidate but with reservations,Abortion,Has strong moral character,Neutral,Just today,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,51632.0
20906.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87064927816391,Michele Bachmann,Male,,65 or over,Republican,"$30,000-$49,999",High school or less,Working in business,Not a factor at all,Yes,I like my candidate but with reservations,Omit,Can defeat Barack Obama,Strongly support,Omit,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Support,Omit,Omit,,Can defeat Barack Obama,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale,50588.0
