ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MSRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,GOVTANGR,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
268554.0, Mississippi,61.0,Call 1,Complete,Election day exit poll,0.700559496879578,Mitt Romney,Male,White,60-64,Very conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,,Romney,A minor factor,No,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Satisfied,Satisfied,Satisfied,Satisfied,,Strongly support,In the last few weeks,,,Married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,39701.0
268556.0, Mississippi,67.0,Call 1,Complete,Election day exit poll,1.84811651706696,Other,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,,,,,Somewhat,Strongly support,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0
268558.0, Mississippi,1.0,Call 1,Complete,Election day exit poll,1.00553905963898,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,About right,Too conservative,,,,,,,,A great deal,Somewhat oppose,,Santorum,No,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale,39120.0
268560.0, Mississippi,6.0,Call 1,Complete,Election day exit poll,1.50111126899719,Rick Santorum,Male,White,25-29,Moderate,Something else,"Under $30,000",Some college/assoc. degree,Legal in most cases,,,No,I dislike the other candidates,Too conservative,About right,Not conservative enough,Not conservative enough,,,,,,,,Not at all,Neutral,,Paul,Yes,,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,,,Not much or not at all,Neutral,Neither,,,Yes,All others,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,38865.0
268561.0, Mississippi,26.0,Call 1,Complete,Election day exit poll,1.21636974811554,Rick Santorum,Female,,65 or over,,Republican,,High school or less,,Santorum,One of several important factors,Yes,,,,,,Omit,No,Can defeat Barack Obama,Satisfied,Omit,Omit,Satisfied,,Omit,In the last few days,,,Non married women,65+,60+,45+,60+,65+,Republican,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,Omit,,Last few days,Since January 1st,,,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0
268563.0, Mississippi,114.0,Call 1,Complete,Election day exit poll,1.32484805583954,Newt Gingrich,Male,White,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Neutral,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,39669.0
268565.0, Mississippi,88.0,Call 1,Complete,Election day exit poll,1.16612410545349,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,,Romney,Not a factor at all,Yes,,,,,,Illegal immigration,No,Has the right experience,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly support,Before that,,,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0
268567.0, Mississippi,1.0,Call 1,Complete,Election day exit poll,1.12271285057068,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,,Some college/assoc. degree,,Romney,One of several important factors,No,,,,,,The economy,Yes,Can defeat Barack Obama,Satisfied,Omit,Dissatisfied,Omit,,Somewhat support,In the last few weeks,,,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,,All others,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale,39120.0
268568.0, Mississippi,61.0,Call 1,Complete,Election day exit poll,0.709233343601227,Mitt Romney,Female,White,65 or over,Moderate,Republican,"Under $30,000",High school or less,,Romney,A minor factor,Yes,,,,,,The economy,No,Has strong moral character,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Somewhat support,Before that,,,Non married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,39701.0
268569.0, Mississippi,67.0,Call 1,Complete,Election day exit poll,0.9655841588974,Newt Gingrich,Male,White,65 or over,Somewhat liberal,Republican,"Under $30,000",High school or less,,Romney,The most important factor,Yes,,,,,,Abortion,Yes,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Dissatisfied,,Somewhat support,In the last few weeks,,,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0
268570.0, Mississippi,26.0,Call 1,Complete,Election day exit poll,1.25996613502502,Rick Santorum,Male,White,30-39,Somewhat liberal,Republican,"$100,000-$199,999",Postgraduate study,,Gingrich,One of several important factors,Yes,,,,,,Federal budget deficit,No,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,In the last few days,,,Non married men,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0
268573.0, Mississippi,114.0,Call 1,Complete,Election day exit poll,1.30998432636261,Newt Gingrich,Female,White,30-39,Very conservative,Democrat,"$100,000-$199,999",College graduate,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Has strong moral character,Satisfied,Satisfied,Dissatisfied,Satisfied,,Neutral,Earlier this year,,,Married women,30-44,30-59,17-44,30-44,30-39,Democrat,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,39669.0
268574.0, Mississippi,1.0,Call 1,Complete,Election day exit poll,1.10898208618164,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Omit,About right,,,,,,,,Not much,Strongly support,,Gingrich,No,,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale,39120.0
268575.0, Mississippi,88.0,Call 1,Complete,Election day exit poll,0.929433405399323,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I like my candidate but with reservations,Not conservative enough,About right,Not conservative enough,About right,,,,,,,,Somewhat,Strongly support,,Romney,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0
268576.0, Mississippi,6.0,Call 1,Complete,Election day exit poll,1.1437600851059,Mitt Romney,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Legal in most cases,,,Yes,I like my candidate but with reservations,About right,About right,About right,About right,,,,,,,,A great deal,Neutral,,Gingrich,No,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,38865.0
268579.0, Mississippi,61.0,Call 1,Complete,Election day exit poll,0.700559496879578,Mitt Romney,Male,White,60-64,Moderate,Independent,"$30,000-$49,999",Postgraduate study,,Romney,One of several important factors,No,,,,,,Federal budget deficit,No,Has the right experience,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Somewhat oppose,Earlier this year,,,Non married men,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,Has the right experience,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,39701.0
268580.0, Mississippi,26.0,Call 1,Complete,Election day exit poll,1.44036567211151,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",Postgraduate study,Illegal in most cases,,,No,I strongly favor my candidate,Too conservative,Too conservative,About right,Too conservative,,,,,,,,A great deal,Somewhat support,,Romney,No,,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0
268583.0, Mississippi,88.0,Call 1,Complete,Election day exit poll,0.940941035747528,Mitt Romney,Female,White,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,About right,Too conservative,,,,,,,,Somewhat,Somewhat support,,Romney,Yes,,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0
268585.0, Mississippi,114.0,Call 1,Complete,Election day exit poll,1.29396331310272,Newt Gingrich,Male,White,30-39,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Somewhat support,,Gingrich,Yes,,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,39669.0
