ID,SENNC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINNC14,BRNAGAIN,CALL,CDNUM,CHILD12,CONTACTHAGAN,CONTACTNC14,CONTACTTILLIS,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HAGANTOOCLOSE,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARCHILD,MARRIED,MINWAGE14,MOVETONC14,MOVETONC10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TILLISCNSRV,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRHAGAN,UNFAIRNC14,UNFAIRTILLIS,VERSION,VETVOTER,VOTERID14,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
90008.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,,,Not complete,,,Call 3,11.0,,,,,,,,,,,,5.0,Government should do more to solve problems,,,,,,,,,,,,No,,,Favor,,,,,,,,,18-44,18-64,,,,,,,,,42.0,,,Other,Other,State questionnaire,Other,Other,,,South,,Male,All other races,,Suburbs,Suburbs, North Carolina,Election day exit poll,,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,,,0.62192165851593,,,28759.0
68760.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Not complete,,,Call 2,2.0,,,,,,,,,,,,2.0,Government should do more to solve problems,,,,,,,,,,,,No,,,Favor,,,,,,,,,45+,18-64,,,,,,,,,101.0,,,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, North Carolina,Election day exit poll,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,,,0.836104691028595,,,27511.0
89004.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,A few times a year,Occasionally,Complete,Moved to North Carolina,No,Call 3,12.0,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,3.0,,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,All others,No,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Men,All others,Liberal,58.0,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.621618628501892,No,All others,28216.0
53729.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,5.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,0.558868587017059,No,,28804.0
89001.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,2.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,The economy,No,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,102.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 1,No,,0.528618216514587,Yes,,27513.0
92814.0,Kay Hagan,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 3,12.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,Government should do more to solve problems,About the right amount,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,No,,,Favor,,,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,66.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Too conservative,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,Kay Hagan did not,Neither of them,Thom Tillis did not,Version 1,No,,0.512091934680939,No,,28205.0
52553.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 1,13.0,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,Not often enough,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,No,,,Favor,,,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,113.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Not conservative enough,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Kay Hagan did,Only Kay Hagan,Thom Tillis did not,Version 1,No,,0.738143026828766,No,,27822.0
68746.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,6.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,About the right amount,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,,Favor,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,About right,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.71052473783493,Yes,,27215.0
52548.0,Kay Hagan,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,4.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,Favor,,,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,99.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Too conservative,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.928945362567902,No,,27603.0
72791.0,Kay Hagan,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 2,13.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,About the right amount,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,Favor,,,Not worried,Not too worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,106.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,0.8221555352211,No,,27612.0
52540.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,Call 1,5.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,5.0,Government should do more to solve problems,About the right amount,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,No,,,Favor,,,Worried,Very worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,46.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,Suburbs,Suburbs, North Carolina,Election day exit poll,Too conservative,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.474963277578354,No,,28634.0
52539.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Born in North Carolina,No,Call 1,5.0,No,No,Only Tillis,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,5.0,,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,108.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Male,White men,Non married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.713680624961853,No,All others,28605.0
92627.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,Moved to North Carolina,No,Call 3,2.0,No,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,All others,Yes,,Less than 10 years,Less than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,101.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,1.03376686573029,No,All others,27511.0
88977.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 3,9.0,No,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,3.0,,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,All others,Yes,,10+ years but not born here,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,56.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.65615302324295,No,White Born-again/Evangelical Christians,28078.0
52534.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,5.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,0.558868587017059,No,,28804.0
52533.0,Kay Hagan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,No,Call 1,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,102.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 5,,,0.617086887359619,No,All others,27513.0
52528.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Not complete,Born in North Carolina,No,Call 1,3.0,,Yes,Only Hagan,No,,,,,,,Barack Obama was not a factor,1.0,,,,,,,,,,,,,No,,,,I was born in North Carolina,More than 10 years,,,,,,,45+,18-64,,,,,,,,,77.0,,,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,2.12651085853577,,All others,27858.0
72772.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 2,12.0,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express support for Barack Obama,3.0,,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,No,All others,No,,10+ years but not born here,More than 10 years,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,66.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.441529482603073,No,All others,28205.0
52526.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Not complete,Born in North Carolina,No,Call 1,3.0,,Yes,Only Hagan,No,,,,,,,Barack Obama was not a factor,1.0,,,,,,,,,,,,,No,,,,I was born in North Carolina,More than 10 years,,,,,,,45+,18-64,,,,,,,,,77.0,,,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,2.12651085853577,,All others,27858.0
1626.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,,No,,,Favor,,,Not worried,Not at all worried,Approve,Strongly approve,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.762798488140106,No,,27217.0
