ID,SENKY14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONGRESS,CONGRESS4,CONTACTGRIMES,CONTACTKY14,CONTACTMCCONNELL,DESCRIBS10B,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ENVIROREGWV,FAVDEM2,FAVGRIMES,FAVMCONL,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,GRIMESLIB,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,KYNECT,KYNECTB,LATINO,MARCHILD,MARIJUANALAW,MARRIED,MCCONNELLCONSRV,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRGRIMES,UNFAIRKY14,UNFAIRMCCONNELL,VERSION,VETVOTER,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
68744.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,4.0,,,,No,Neither of them,No,I strongly favor my candidate,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,3.0,,,No,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,Very well,Very well or somewhat well,No,,,No,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Liberal,76.0,Moderate/Liberal Republicans,Liberal Independents,Not too important,Not important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Non married men,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.502171456813812,No,,41015.0
52545.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 1,4.0,,,,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Government should do more to protect the environment,Omit,,,Omit,,3.0,,About right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,,,No,,,,About right,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,Moderate,101.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,South,Yes,Male,White men,,Rural,Small Cities/Rural,Kentucky,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did not,Neither of them,Mitch McConnell did not,Version 3,No,0.549040794372559,Yes,White Born-again/Evangelical Christians,40359.0
52541.0,Alison Lundergan Grimes,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 1,3.0,,,,No,Neither of them,No,I strongly favor my candidate,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,Barack Obama was not a factor,4.0,,,No,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Very well,Very well or somewhat well,No,,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,No,Moderate,66.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.774414002895355,No,,40212.0
68722.0,Alison Lundergan Grimes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 2,6.0,No,Approve,Somewhat approve,,,,,Staying about the same,Good and staying the same,High school graduate,No college degree,High school graduate or less,White no college degree,,,Favorable,Unfavorable,,,1.0,Government should do more to solve problems,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,All others,Illegal,No,,Good,Excellent or good,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,Conservative,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Non married men,Rural,Small Cities/Rural,Kentucky,,,,Election day exit poll,,,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,,,,Version 1,,1.03014874458313,Yes,,40360.0
68696.0,Alison Lundergan Grimes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 2,2.0,,,,No,Only Grimes,Yes,I dislike the other candidates,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,5.0,,,No,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,Somewhat well,Very well or somewhat well,No,,,No,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.89489084482193,Yes,,42701.0
72744.0,Alison Lundergan Grimes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 2,2.0,,,,Yes,Only McConnell,No,I strongly favor my candidate,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Omit,5.0,,,Yes,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Omit,Not at all well,Not too well or not at all well,No,,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Omit,Moderate,13.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,1.18983769416809,No,,40160.0
67426.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,6.0,Yes,Disapprove,Strongly disapprove,,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,White college degree,,,Omit,Unfavorable,,,2.0,Omit,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,,No,Married with children,Omit,Yes,,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,Moderate,27.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,0.392020165920258,No,,40517.0
68711.0,Alison Lundergan Grimes,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,Complete,Yes,Call 2,2.0,Yes,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,3.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,,,No,Married with children,,Yes,,,,,,,,,,45+,18-64,Women with children,Republican,Black non-Democrat,All Republicans,Republican,Republican Women,All others,,Conservative,15.0,Independent/Something else,Conservative Republicans,,,Black,Black,National questionnaire,Black,Black,,,South,,Female,Black women,Married women,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 3,,0.986076474189758,No,All others,40165.0
51472.0,Alison Lundergan Grimes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,No,Call 1,5.0,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,1.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,No,Moderate,32.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,National questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Kentucky,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 5,,1.40805959701538,No,All others,41649.0
52512.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,3.0,,,,Yes,Only McConnell,No,I dislike the other candidates,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,4.0,,,No,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,Very well,Very well or somewhat well,No,,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,No,Liberal,57.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.871036171913147,No,,40291.0
84541.0,Alison Lundergan Grimes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,3.0,,,,Yes,Only McConnell,No,I like my candidate but with reservations,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,4.0,,,No,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,Somewhat well,Very well or somewhat well,No,,,No,,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Moderate,64.0,Moderate/Liberal Republicans,Moderate Independents,Not at all important,Not important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,,,,,,,,,Version 2,,0.850746691226959,No,,40217.0
56559.0,Alison Lundergan Grimes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,Complete,,Call 1,2.0,,Approve,Somewhat approve,,,,,Getting worse,Worse,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Favorable,Favorable,,,5.0,Government should do more to solve problems,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Yes,,Illegal,,,Excellent,Excellent or good,Not worried,Not too worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Male,Latino men,,Suburbs,Suburbs,Kentucky,,,,Election day exit poll,,,Before that,In the last month,In the last week,In the last week,Omit,,,,Version 1,,1.16648721694946,No,,40160.0
68700.0,Alison Lundergan Grimes,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,Call 2,3.0,No,Disapprove,Strongly disapprove,,,,,Staying about the same,Good and staying the same,College graduate,College graduate,More than High school graduate,Non white college degree,,,Favorable,Unfavorable,,,4.0,Government should do more to solve problems,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,,,No,All others,Illegal,Yes,,Good,Excellent or good,Worried,Somewhat worried,Approve,Strongly approve,,,45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Liberal,54.0,Liberal Democrats,Liberal Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,Omit,Omit,Omit,Omit,Omit,,,,Version 1,,1.0189745426178,No,,40291.0
68699.0,Alison Lundergan Grimes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 2,3.0,No,Disapprove,Strongly disapprove,,,,,Getting better,Getting better,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Favorable,Unfavorable,,,4.0,Government should do more to solve problems,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,All others,Legal,No,,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Liberal,64.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,South,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Kentucky,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,0.804183542728424,No,,40217.0
68698.0,Alison Lundergan Grimes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 2,5.0,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Enviromental regulations go far enough already,Favorable,,,Unfavorable,,1.0,,About right,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,,,No,,,,About right,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,Conservative,103.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,No,Male,White men,,Rural,Small Cities/Rural,Kentucky,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,Very worried,Very or somewhat worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,Yes,1.11817014217377,Yes,White Born-again/Evangelical Christians,41501.0
52500.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 1,6.0,,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favorable,,,Unfavorable,,2.0,,About right,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,,,No,,,,Too conservative,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,Liberal,29.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,,,South,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Neither,Strongly oppose,Oppose,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,0.918824851512909,No,All others,40515.0
52499.0,Alison Lundergan Grimes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 1,6.0,,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favorable,,,Unfavorable,,2.0,,About right,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,,,No,,,,Too conservative,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,Liberal,29.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,,,South,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Neither,Strongly oppose,Oppose,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,Alison Lundergan Grimes did,Both of them,Mitch McConnell did,Version 3,No,0.918824851512909,No,All others,40515.0
68694.0,Alison Lundergan Grimes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,No,Call 2,4.0,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Government should do more to protect the environment,Favorable,,,Unfavorable,,3.0,,About right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,,,No,,,,Too conservative,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Liberal,10.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,South,Yes,Female,White women,,Suburbs,Suburbs,Kentucky,Neither,Strongly oppose,Oppose,Election day exit poll,Omit,Omit,,,,,,Alison Lundergan Grimes did not,Only Mitch McConnell,Mitch McConnell did,Version 3,No,0.51216185092926,No,All others,41005.0
