id,senmi14,govmi14,age,age3,age8,age45,age60,age65,ageblack,agebyrac,agebyr_1,autohh,backside,call,cdnum,detroitb,educ10,educcoll,educhs,educwhit,favdem2,favrep2,forobama,geocode,govtdo10,healthca,inc100k,inc30k,inc50k,income3,income4,income14,incwhite,isis14,issue14,latino,married,necworr2,necworry,obama2,obama4,obamaang,obamaa_1,over45,over65,party,partybla,partybyr,partyid,partysex,partywhi,phil3,precinct,ptyideo,ptyideo7,qrace3,qraceai,qtype,race,raceai,racerel1,rcongang,rconga_1,region,rel5,relign10,samesexm,sex,sexbyrac,sexwed,sizeplac,sizeplc3,stanum,stecmi,stecmi2,steconbe,stecondi,telepoll,time14fe,time14mt,time14wk,timesen1,track,unionhh1,version,weight,whiterel,whnclinc,work,worksex,wrkwomen,wrkwom_1
10224, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+, ,Complete, ,6, ,College graduate,College graduate,More than High school graduate,White college degree, , , ,4, , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", , ,No,No, , , , , , ,45+,65+, , , , , , ,Conservative, , , ,White,White,National questionnaire,White,White, , , ,Midwest,Protestant/Other Non-Catholic Christian,Protestant, ,Female,White women,Non married women,Suburbs,Suburbs, Michigan, , , , ,Telephone survey, , , , , ,No,Version 3,.238179326057434,White Protestants,No, , , , 
9529, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+, ,Complete, ,13, ,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable, ,1,Government should do more to solve problems, , , , , , , , , , ,No, , , , , , , ,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats, , , , ,Black,Black,National questionnaire,Black,Black,Omit, , ,Midwest, , ,No,Female,Black women, ,"Cities over 500,000","Cities over 50,000", Michigan, , , , ,Telephone survey, , , , ,Generally going in the right direction, ,Version 4,.669368743896484, ,No, , , , 
62025, ,Mark Schauer,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64, ,Complete,Call 1,11,Bad for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable, ,1,Government is doing too many things better left to businesses and individuals, ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove, ,No, ,Worried,Very worried,Disapprove,Strongly disapprove, , ,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent, ,153, , ,White,White,State questionnaire,White,White, , , ,Midwest, , , ,Female,White women, ,Suburbs,Suburbs, Michigan,Poor,Not so good or poor,Getting worse,Worse,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track, ,Version 1,.757466197013855, ,No,Yes,Working women,Working women,Working women
78136, ,Mark Schauer,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,No,Complete,Call 2,13, ,High school graduate,No college degree,High school graduate or less,Non white no college degree, , ,Barack Obama was not a factor,1, ,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white", ,The economy,No,No, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,146,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,None,None,No,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Michigan, , , , ,Election day exit poll, , , , , ,Yes,Version 2,.23989662528038,Non-white,No, , , , 
1179, ,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,No,Complete, ,3, ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,Barack Obama was not a factor,5, ,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Illegal immigration,No,Yes, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate, ,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Gotten better,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,No,Female,White women,Married women,Rural,Small Cities/Rural, Michigan, , , , ,Telephone survey, , , , , ,No,Version 2,.754693448543549,White Catholics,Yes, , , , 
1136, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,No,Complete, ,2, ,College graduate,College graduate,More than High school graduate,White college degree, , ,Barack Obama was not a factor,4, ,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,The economy,No,Yes, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal, ,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Gotten better,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Catholic,Catholic,Yes,Female,White women,Married women,Suburbs,Suburbs, Michigan, , , , ,Telephone survey, , , , , ,No,Version 2,1.00764179229736,White Catholics,No, , , , 
1126, ,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,No,Complete, ,10, ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express support for Barack Obama,3, ,Went too far, , , , , , , , ,The economy,No,Yes, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal, ,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Gotten worse,Angry,"Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,Yes,Female,White women,Married women,Suburbs,Suburbs, Michigan, , , , ,Telephone survey, , , , , ,No,Version 2,.940677404403687,White Catholics, , , , , 
1102, ,Mark Schauer,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64, ,Complete, ,3,Good for Michigan,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable, ,2,Government is doing too many things better left to businesses and individuals, ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve, ,No, ,Not worried,Not too worried,Approve,Somewhat approve, , ,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate, ,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black, , , ,Midwest, , , ,Female,Black women, ,Suburbs,Suburbs, Michigan,Good,Excellent or good,Getting better,Getting better,Telephone survey,Omit,Omit,Omit,Omit,Seriously off on the wrong track, ,Version 1,1.17938423156738, ,No,No,Non-working women,All others,Non-working women
1087, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+, ,Complete, ,3,Good for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable, ,5,Government should do more to solve problems, ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve, ,No, ,Worried,Somewhat worried,Approve,Somewhat approve, , ,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal, ,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White, , , ,Midwest, , , ,Female,White women, ,Rural,Small Cities/Rural, Michigan,Poor,Not so good or poor,Getting better,Getting better,Telephone survey,Before that,In the last month,In the last week,In the last week,Generally going in the right direction, ,Version 1,.895682752132416, ,No,No,Non-working women,All others,Non-working women
94246, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Yes,Not complete,Call 3,13, , , , , , , ,To express support for Barack Obama,1, , , , , , , , , , , ,No, , , , , , , ,45+,65+, , , , , , , ,146, , ,Black,Black,State questionnaire,Black,Black, , , ,Midwest,Protestant/Other Non-Catholic Christian,Other christian, ,Female,Black women, ,"Cities over 500,000","Cities over 50,000", Michigan, , , , ,Election day exit poll, , , , , ,Yes,Version 2,.240341946482658,Non-white, , , , , 
57643, ,Mark Schauer,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, ,Complete,Call 1,10,Good for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable, ,5,Omit, ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove, ,No, ,Worried,Very worried,Disapprove,Strongly disapprove, , ,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,130,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White, , , ,Midwest, , , ,Male,White men, ,Rural,Small Cities/Rural, Michigan,Poor,Not so good or poor,Staying about the same,Poor and staying the same,Election day exit poll,Before that,Before that,Before that,Before that,Omit, ,Version 1,.647873342037201, ,Yes,No,Non-working men,All others,Non-working men
57236, ,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+, ,Complete,Call 1,10, ,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable, ,3,Government should do more to solve problems, ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", , ,No, , , , , , , ,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,122,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Stayed about the same, , ,Midwest, , ,Yes,Female,White women, ,Suburbs,Suburbs, Michigan, , , , ,Election day exit poll, , , , ,Generally going in the right direction, ,Version 4,1.16221034526825, ,No, , , , 
90776, ,Mark Schauer,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,No,Complete,Call 3,2, ,College graduate,College graduate,More than High school graduate,White college degree, , ,Omit,5, ,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy,No,Yes, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64, , , , , , , ,87, , ,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,None,None,No,Male,White men,Married men,Suburbs,Suburbs, Michigan, , , , ,Election day exit poll, , , , , ,Yes,Version 2,.530078172683716,White none,No, , , , 
90292, ,Mark Schauer, , , , , , , , , ,Yes,Complete,Call 3,10, ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,Omit,2, ,Was about right, , , , , , , , ,The economy, ,Yes, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry", , ,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,77,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,No,Female,White women,Married women,Suburbs,Suburbs, Michigan, , , , ,Election day exit poll, , , , , ,Yes,Version 2,.592473149299622,White Catholics, , , , , 
77946, ,Mark Schauer,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29, ,Complete,Call 2,14, ,High school graduate,No college degree,High school graduate or less,Non white no college degree, , , ,1, ,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white", ,Health care,No,No, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,147,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black, ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest, , , ,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Michigan, , , , ,Election day exit poll, , , , , , ,Version 2,.306767225265503, ,No,No,Non-working women,All others,Non-working women
55507,Did not vote,Mark Schauer, , , , , , , , , ,No,Complete,Call 1,2, ,No high school diploma,No college degree,High school graduate or less,Non white no college degree, , ,Barack Obama was not a factor,4, ,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white", ,The economy,Yes,Yes, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic", , ,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,115,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten worse,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,No,Female,Latino women,Married women,Suburbs,Suburbs, Michigan, , , , ,Election day exit poll, , , , , ,No,Version 2,.549374341964722,Non-white,No, , , , 
59205,Did not vote,Mark Schauer,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64, ,Complete,Call 1,11,Bad for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable, ,1,Government is doing too many things better left to businesses and individuals, ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove, ,No, ,Worried,Very worried,Disapprove,Strongly disapprove, , ,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent, ,153, , ,White,White,State questionnaire,White,White, , , ,Midwest, , , ,Female,White women, ,Suburbs,Suburbs, Michigan,Poor,Not so good or poor,Getting worse,Worse,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track, ,Version 1,.757466197013855, ,No,Yes,Working women,Working women,Working women
1158,Did not vote,Mark Schauer,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,No,Complete, ,14, ,High school graduate,No college degree,High school graduate or less,Non white no college degree, , ,To express support for Barack Obama,1, ,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white", ,The economy,No,No, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64, , , , , , ,Conservative, , , ,Black,Black,State questionnaire,Black,Black,Stayed about the same,Angry,"Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Other christian,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Michigan, , , , ,Telephone survey, , , , , ,No,Version 2,3.62640738487244,Non-white,No, , , , 
