ID,SENLA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CASSIDYCNSRV,CDNUM,CONTACTCASSIDY,CONTACTLA14,CONTACTLANDRIEU,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JINDALPRES,LANDRIEUTOOCLOSE,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,RUNOFFLA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC,ZIPCODE
56677.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,About right,5.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Too often,No,Legal,,Oppose,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,114.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Would not vote in the U.S. Senate runoff,No,Female,White women,,Rural,Small Cities/Rural, Louisiana,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,1.27100670337677,No,71237.0
97154.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,,2.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,Something else,Other,Something else,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 5,0.927066922187805,No,70506.0
56632.0,Bill Cassidy,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,All others,Complete,Call 1,,5.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,Yes,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Female,White women,Married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,,,,,,Version 3,1.42622435092926,No,70442.0
97148.0,Bill Cassidy,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,,2.0,,,,Getting worse,Worse,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,,,No,,Yes,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,65.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,,,,Bill Cassidy,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.520919919013977,No,70131.0
97142.0,Bill Cassidy,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,Call 3,,4.0,,,,Getting worse,Worse,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,,,No,,Yes,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative,107.0,Independent/Something else,Conservative Republicans,,,Other,American Indian,State questionnaire,Other,American Indian,,,South,,,,Bill Cassidy,,Male,All other races,Married men,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Version 1,1.37781167030334,No,71446.0
56651.0,Bill Cassidy,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Call 1,,4.0,No,Neither of them,No,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,1.0,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,,,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,112.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Bill Cassidy,,Male,White men,Married men,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,,,,,,Version 2,1.11102545261383,Yes,71039.0
76893.0,Bill Cassidy,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,,3.0,,,,Staying about the same,Poor and staying the same,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,,No,,Yes,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,,,,Bill Cassidy,,Male,White men,Married men,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,2.21173071861267,No,70512.0
56645.0,Bill Cassidy,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,All others,Complete,Call 1,About right,3.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Favorable,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,About the right amount,No,Illegal,,Favor,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,52.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Bill Cassidy,No,Female,White women,,Suburbs,Suburbs, Louisiana,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,1.87143123149872,No,70647.0
56643.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,,4.0,,,,Getting worse,Worse,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,,No,,Yes,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,103.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,South,,,,Bill Cassidy,,Female,White women,Married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Version 1,0.505778014659882,No,71260.0
98898.0,Bill Cassidy,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,Call 3,,5.0,,,,Getting worse,Worse,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,,Yes,,Yes,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Liberal,114.0,Conservative Republicans,Mod./Liberal Republicans,,,Other,Asian,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,,,Bill Cassidy,,Male,Latino men,Married men,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Version 1,1.52035069465637,No,71237.0
56636.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,,2.0,,,,Staying about the same,Poor and staying the same,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,,,No,,Yes,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,65.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,South,,,,Bill Cassidy,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.574600636959076,No,70131.0
100361.0,Bill Cassidy,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,,3.0,Yes,Only Bill Cassidy,No,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,2.0,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,,,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,16.0,Conservative Republicans,Mod./Liberal Republicans,Not at all important,Not important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Bill Cassidy,,Male,White men,Married men,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,,,,,,Version 2,1.25530660152435,No,70661.0
56628.0,Bill Cassidy,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Call 1,,2.0,Yes,Only Bill Cassidy,No,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,Yes,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,,,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,29.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,Bill Cassidy,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.878508746623993,No,70817.0
56627.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,Call 1,About right,4.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Yes,Too often,No,Illegal,,Favor,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,3.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Bill Cassidy,No,Male,White men,,Rural,Small Cities/Rural, Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,2.42160820960999,Yes,71045.0
56626.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,Call 1,About right,4.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Yes,Too often,No,Illegal,,Favor,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,3.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Bill Cassidy,No,Male,White men,,Rural,Small Cities/Rural, Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,2.42160820960999,Yes,71045.0
55600.0,Bill Cassidy,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Call 1,,1.0,Yes,Both of them,Yes,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,Yes,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,,,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,46.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Bill Cassidy,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,,,Election day exit poll,,,,,,,,Version 2,1.1159348487854,No,70005.0
97114.0,Bill Cassidy,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,All others,Complete,Call 3,Too conservative,2.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,About the right amount,No,Illegal,,Favor,,,,,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Moderate,28.0,Moderate/Liberal Republicans,Moderate Independents,,,Black,Black,State questionnaire,Black,Black,,,South,Protestant/Other Non-Catholic Christian,Other christian,,Bill Cassidy,No,Female,Black women,,Suburbs,Suburbs, Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.830406904220581,No,70714.0
56614.0,Bill Cassidy,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Call 1,,3.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,Catholic,Catholic,Catholic,,,Male,White men,,Suburbs,Suburbs, Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 5,1.30825257301331,No,70560.0
76858.0,Bill Cassidy,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 2,About right,1.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Too often,No,Illegal,,Oppose,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,48.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,Catholic,Catholic,Catholic,Bill Cassidy,No,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.926119685173035,No,70123.0
78102.0,Bill Cassidy,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 2,About right,1.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Yes,Too often,No,Legal,,Favor,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,42.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,Catholic,Catholic,Catholic,Bill Cassidy,No,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,0.939418315887451,No,70003.0
