id,senor14,govor14,meas91or,age,age3,age8,age45,age60,age65,ageblack,agebyrac,agebyr_1,attend,attend2,backside,call,cdnum,educ10,educcoll,educhs,educwhit,favdem2,favrep2,forobama,geocode,govtdo10,healthca,honest14,honestme,honestwe,inc100k,inc30k,inc50k,income3,income4,income14,incwhite,isis14,issue14,kitzheal,latino,married,necworr2,necworry,obama2,obama4,obamaang,obamaa_1,over45,over65,party,partybla,partybyr,partyid,partysex,partywhi,phil3,precinct,ptyideo,ptyideo7,qrace3,qraceai,qtype,race,raceai,rcongang,rconga_1,region,samesexm,sex,sexbyrac,sexwed,sizeplac,sizeplc3,stanum,telepoll,track,version,weight,whnclinc
4954,Jeff Merkley,John Kitzhaber,Did not vote,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete, ,5,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,2,Government should do more to solve problems,Was about right,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Not worried,Not at all worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate, ,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,10.3807907104492,No
10714,Jeff Merkley,John Kitzhaber,Did not vote,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete, ,1,College graduate,College graduate,More than High school graduate,White college degree, , , ,2, ,Did not go far enough, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy, ,No,Yes, , , , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal, ,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West, ,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey, ,Version 2,2.90569496154785,No
10742,Jeff Merkley,Dennis Richardson,Did not vote,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Complete, ,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , , ,4, ,Omit, , , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Illegal immigration, ,No,No, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate, ,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Omit,Omit,West, ,Female,White women,Non married women,Rural,Small Cities/Rural,Oregon,Telephone survey, ,Version 2,1.05831873416901,Yes
4951,Monica Wehby,Dennis Richardson,Did not vote,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,A few times a year,Occasionally,Complete, ,4,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,4,Government is doing too many things better left to businesses and individuals,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not, , , , , , , ,Approve,The economy,Disapprove,No,Yes,Not worried,Not too worried,Disapprove,Somewhat disapprove,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative, ,Independent/Something else,Conservative Republicans,Other,American Indian,State questionnaire,Other,American Indian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,All other races,Married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Omit, ,2.29684376716614,No
4732,Monica Wehby,Dennis Richardson,Did not vote,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,A few times a year,Occasionally,Complete, ,4,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,3,Government should do more to solve problems,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,The economy,Disapprove,Yes,No,Worried,Very worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Conservative, ,Independent/Something else,Conservative Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Omit,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track, ,1.82731449604034,No
5365,Monica Wehby,Other,Did not vote,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Omit,Barack Obama was not a factor,2,Government is doing too many things better left to businesses and individuals,Did not go far enough,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Not worried,Not at all worried,Disapprove,Somewhat disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,2.80056715011597,No
5523,Other,Other,Did not vote,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,Complete, , ,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,To express support for Barack Obama,1,Omit,Was about right,Neither of them,Jeff Merkley is not,Monica Wehby is not,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Disapprove,Health care,Approve,No,No,Not worried,Not at all worried,Disapprove,Somewhat disapprove,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction, ,5.03800582885742,No
5491, , ,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,Never,Complete, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,3,Government should do more to solve problems,Was about right,Both of them,Jeff Merkley is,Monica Wehby is,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Omit,Omit,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal, ,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,.774052798748016,No
5485, , ,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Omit,Barack Obama was not a factor,4,Government should do more to solve problems,Did not go far enough,Omit,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,Foreign policy,Omit,No,Yes,Not worried,Not too worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,.573324918746948,Yes
5482, , ,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Barack Obama was not a factor,3,Government is doing too many things better left to businesses and individuals,Omit,Omit,Omit,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Worried,Very worried,Approve,Strongly approve,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction, ,.711434304714203,No
5386, , ,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete, , ,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,Barack Obama was not a factor,2,Government should do more to solve problems,Went too far,Both of them,Jeff Merkley is,Monica Wehby is,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,Health care,Approve,No,No,Not worried,Not too worried,Approve,Somewhat approve,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal, ,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Non married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,.669446110725403,No
5320, , ,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Never,Never,Complete, , ,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Barack Obama was not a factor,2,Government is doing too many things better left to businesses and individuals,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Approve,Strongly approve,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Other,Other,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,All other races,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Omit, ,.406271725893021,No
5241, , ,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Omit,Omit,3,Government is doing too many things better left to businesses and individuals,Went too far,Omit,Omit,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,The economy,Omit,No,Yes,Worried,Somewhat worried,Omit,Omit,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal, ,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Omit,Omit,West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track, ,.560534954071045,Yes
5196, , ,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,Never,Complete, ,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Barack Obama was not a factor,4,Government is doing too many things better left to businesses and individuals,Went too far,Both of them,Jeff Merkley is,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,Foreign policy,Approve,No,Yes,Not worried,Not too worried,Approve,Somewhat approve,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal, ,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Generally going in the right direction, ,.403881520032883,No
5168, , ,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete, ,4,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Omit,Omit,3,Omit,Omit,Omit,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Illegal immigration,Omit,No,No,Worried,Somewhat worried,Approve,Strongly approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent, , , , ,White,White,State questionnaire,White,White,Omit,Omit,West,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction, ,.295252025127411,Yes
