ID,GOVOH14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,ECON4YEAROH,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVPUBLICUNION,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,HILLVREP,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,KASICHHEALTH,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,WEIGHT,WHNCLINC,ZIPCODE
88811.0,Edward FitzGerald,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,1.0,Better today,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,Unfavorable,5.0,Government should do more to solve problems,Did not go far enough,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,No,No,Worried,Somewhat worried,Approve,Strongly approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,68.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,No,Version 1,0.321131557226181,No,45202.0
52367.0,Edward FitzGerald,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,9.0,Better today,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Was about right,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.953370809555054,No,43608.0
52365.0,Edward FitzGerald,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,9.0,Better today,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Was about right,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.953370809555054,No,43608.0
52364.0,Edward FitzGerald,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,Worse today,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Was about right,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,No,No,Worried,Very worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,158.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Ohio,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.539227783679962,Yes,44270.0
52333.0,Edward FitzGerald,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,10.0,Worse today,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Unfavorable,5.0,Government should do more to solve problems,Was about right,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,117.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.512048840522766,Yes,45404.0
51867.0,Edward FitzGerald,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 1,9.0,Worse today,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Omit,Unfavorable,2.0,Omit,Was about right,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,No,No,Worried,Somewhat worried,Approve,Strongly approve,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Omit,Yes,Version 1,1.12421607971191,No,43608.0
72564.0,Edward FitzGerald,,,,,,,,,,Complete,Call 2,3.0,Better today,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,Unfavorable,4.0,Government should do more to solve problems,Did not go far enough,It depends,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Omit,No,,Worried,Very worried,Omit,Omit,,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Liberal,61.0,Moderate/Liberal Republicans,Liberal Independents,Other,American Indian,State questionnaire,Other,American Indian,Midwest,Omit,Male,All other races,,Suburbs,Suburbs,Ohio,Election day exit poll,Omit,No,Version 1,0.679463326931,No,43081.0
52315.0,Edward FitzGerald,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,9.0,Better today,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Was about right,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.953370809555054,No,43608.0
52290.0,Edward FitzGerald,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,16.0,About the same,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Did not go far enough,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,158.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Ohio,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.503362715244293,No,44270.0
52283.0,Edward FitzGerald,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,10.0,About the same,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Unfavorable,5.0,Government should do more to solve problems,Went too far,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,No,No,Worried,Somewhat worried,Approve,Strongly approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,117.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,No,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.434233635663986,Yes,45404.0
88709.0,Edward FitzGerald,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,About the same,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Unfavorable,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,No,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,69.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.186802387237549,No,45213.0
52267.0,Edward FitzGerald,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,10.0,About the same,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,5.0,Government should do more to solve problems,Went too far,It depends,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,119.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,No,Female,White women,Married women,Suburbs,Suburbs,Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.525888025760651,No,45342.0
52262.0,Edward FitzGerald,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,9.0,About the same,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,Did not go far enough,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,No,Yes,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.953370809555054,No,43608.0
88693.0,Edward FitzGerald,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,9.0,About the same,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Favorable,Unfavorable,2.0,Omit,Was about right,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,No,No,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,No,Version 1,1.12421607971191,No,43608.0
52243.0,Edward FitzGerald,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 1,11.0,Worse today,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,It depends,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,No,,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,33.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.01326024532318,No,44106.0
52242.0,Edward FitzGerald,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,57.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,Midwest,,Female,Black women,,Suburbs,Suburbs,Ohio,Election day exit poll,,,Version 1,0.842211008071899,No,43125.0
88678.0,Edward FitzGerald,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,No,,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,73.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,Midwest,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,Version 1,0.380188405513763,No,45207.0
88677.0,Edward FitzGerald,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,3.0,Omit,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Unfavorable,4.0,Government should do more to solve problems,Was about right,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,No,Yes,Not worried,Not at all worried,Disapprove,Strongly disapprove,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,52.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Ohio,Election day exit poll,Generally going in the right direction,No,Version 1,0.917632877826691,No,43229.0
52235.0,Edward FitzGerald,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,Better today,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,3.0,Government should do more to solve problems,Was about right,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,No,No,Worried,Very worried,Approve,Strongly approve,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,27.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Midwest,No,Male,White men,Non married men,Rural,Small Cities/Rural,Ohio,Election day exit poll,Generally going in the right direction,Yes,Version 1,1.11593067646027,No,43844.0
